  # z-dipole density
# The last    3 ion types are fixed
# Average over        100 steps
# z (au)        A            Im1          Im2          Im3          C1           C2           P         
 70.863042273  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 71.418830840  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 71.974619407  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 72.530407973  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 73.086196540  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 73.641985107  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 74.197773674  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 74.753562241  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 75.309350808  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 75.865139374  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 76.420927941  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 76.976716508  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 77.532505075  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 78.088293642  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 78.644082209  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 79.199870776  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 79.755659342  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 80.311447909  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 80.867236476  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 81.423025043  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 81.978813610  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 82.534602177  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 83.090390743  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 83.646179310  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 84.201967877  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 84.757756444  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 85.313545011  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 85.869333578  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 86.425122145  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 86.980910711  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 87.536699278  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 88.092487845  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 88.648276412  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 89.204064979  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 89.759853546  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 90.315642112  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 90.871430679  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 91.427219246  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 91.983007813  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 92.538796380  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 93.094584947  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 93.650373514  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 94.206162080  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 94.761950647  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 95.317739214  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 95.873527781  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 96.429316348  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 96.985104915  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 97.540893481  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 98.096682048  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 98.652470615  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 99.208259182  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
 99.764047749  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
100.319836316  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
100.875624882  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
101.431413449  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
101.987202016  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
102.542990583  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
103.098779150  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
103.654567717  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
104.210356284  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
104.766144850  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
105.321933417  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
105.877721984  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
106.433510551  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
106.989299118  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
107.545087685  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
108.100876251  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
108.656664818  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
109.212453385  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
109.768241952  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
110.324030519  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
110.879819086  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
111.435607653  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
111.991396219  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
112.547184786  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
113.102973353  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
113.658761920  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
114.214550487  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
114.770339054  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
115.326127620  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
115.881916187  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
116.437704754  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
116.993493321  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
117.549281888  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
118.105070455  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
118.660859022  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
119.216647588  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
119.772436155  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
120.328224722  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
120.884013289  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
121.439801856  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
121.995590423  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
122.551378989  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
123.107167556  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
123.662956123  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
124.218744690  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
124.774533257  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
125.330321824  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
125.886110391  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
126.441898957  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
126.997687524  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
127.553476091  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
128.109264658  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
128.665053225  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
129.220841792  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
129.776630358  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
130.332418925  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
130.888207492  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
131.443996059  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
131.999784626  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
132.555573193  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
133.111361760  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
133.667150326  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
134.222938893  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
134.778727460  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
135.334516027  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
135.890304594  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
136.446093161  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
137.001881727  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
137.557670294  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
138.113458861  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
138.669247428  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
139.225035995  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
139.780824562  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
140.336613129  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
140.892401695  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
141.448190262  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
142.003978829  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
142.559767396  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
143.115555963  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
143.671344530  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
144.227133096  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
144.782921663  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
145.338710230  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
145.894498797  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
146.450287364  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
147.006075931  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
147.561864498  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
148.117653064  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
148.673441631  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
149.229230198  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
149.785018765  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
150.340807332  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
150.896595899  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
151.452384465  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
152.008173032  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
152.563961599  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
153.119750166  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
153.675538733  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
154.231327300  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
154.787115867  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
155.342904433  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
155.898693000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000  0.000000000
