# Created by f3dm-l4s 0.1.0 using f3dmlib 1.8.24.3
# Force has been calculated on a mesh of 42184 nodes (28465 elements)
# using quadratic tetrahedral elements.
#
# Grid data:
# Center of the pox: 0.75 0.25 3 
# Box size: 1.500000 0.500000 2.000000 
# Number of points: 100 1 100 
#
# x  y  z  Fx  Fy  Fz
 1.212121212121212e-01      2.500000000000000e-01     3.414141414141423e+00      2.355983584811927e-04      1.663456028911381e-04     4.900875498555569e-01
 1.212121212121212e-01      2.500000000000000e-01     3.434343434343444e+00      2.315947307108823e-04      1.897834700332361e-04     4.900691805983119e-01
 1.212121212121212e-01      2.500000000000000e-01     3.454545454545464e+00      2.272362030376063e-04      2.178135831846506e-04     4.900457504359159e-01
 1.212121212121212e-01      2.500000000000000e-01     3.474747474747484e+00      2.272744612376310e-04      2.519688596307329e-04     4.900165406332846e-01
 1.212121212121212e-01      2.500000000000000e-01     3.494949494949505e+00      2.310704486016835e-04      2.925215839693074e-04     4.899800138148607e-01
 1.212121212121212e-01      2.500000000000000e-01     3.515151515151525e+00      2.765861689899077e-04      3.293797435205137e-04     4.899302576363048e-01
 1.212121212121212e-01      2.500000000000000e-01     3.535353535353545e+00      2.795426521958050e-04      3.918181612736597e-04     4.899172452265190e-01
 1.212121212121212e-01      2.500000000000000e-01     3.555555555555566e+00      1.610453295042835e-04      3.483149275166353e-04     4.898590371071347e-01
 1.212121212121212e-01      2.500000000000000e-01     3.575757575757586e+00      2.001283549645239e-04      4.423382992053138e-04     4.898789947002307e-01
 1.212121212121212e-01      2.500000000000000e-01     3.595959595959606e+00      2.392113804239315e-04      5.363616708924379e-04     4.898989522933267e-01
 1.212121212121212e-01      2.500000000000000e-01     3.616161616161627e+00      3.100021470883174e-04      6.361902084283666e-04     4.899172722794199e-01
 1.212121212121212e-01      2.500000000000000e-01     3.636363636363647e+00      3.138866744830104e-04      6.268370574039894e-04     4.900502697569362e-01
 1.212121212121212e-01      2.500000000000000e-01     3.656565656565667e+00      3.805385982494358e-04      7.948144309828375e-04     4.900439131570906e-01
 1.212121212121212e-01      2.500000000000000e-01     3.676767676767688e+00      4.471905220163608e-04      9.627918045608530e-04     4.900375565572447e-01
 1.212121212121212e-01      2.500000000000000e-01     3.696969696969708e+00      5.138424457829527e-04      1.130769178138341e-03     4.900311999573995e-01
 1.212121212121212e-01      2.500000000000000e-01     3.717171717171728e+00      5.804943695498221e-04      1.298746551716357e-03     4.900248433575537e-01
 1.212121212121212e-01      2.500000000000000e-01     3.737373737373749e+00      8.598856615770062e-04      1.626412933572768e-03     4.902913375716056e-01
 1.212121212121212e-01      2.500000000000000e-01     3.757575757575769e+00      8.799834321491506e-04      1.716608328289876e-03     4.904253190217995e-01
 1.212121212121212e-01      2.500000000000000e-01     3.777777777777789e+00      1.022465618896073e-03      1.778363870716865e-03     4.902450295038971e-01
 1.212121212121212e-01      2.500000000000000e-01     3.797979797979810e+00      1.129527016623375e-03      2.020453028034969e-03     4.909371590158235e-01
 1.212121212121212e-01      2.500000000000000e-01     3.818181818181830e+00      1.236588414350787e-03      2.262542185353447e-03     4.916292885277502e-01
 1.212121212121212e-01      2.500000000000000e-01     3.838383838383850e+00      1.343649812077866e-03      2.504631342671940e-03     4.923214180396767e-01
 1.212121212121212e-01      2.500000000000000e-01     3.858585858585871e+00      1.450711209805292e-03      2.746720499990418e-03     4.930135475516034e-01
 1.212121212121212e-01      2.500000000000000e-01     3.878787878787891e+00      3.745369263000287e-03      2.716875925569046e-03     4.948012162706665e-01
 1.212121212121212e-01      2.500000000000000e-01     3.898989898989911e+00      3.076187867948018e-03      9.237270359643064e-03     4.955207056504893e-01
 1.212121212121212e-01      2.500000000000000e-01     3.919191919191932e+00      2.460950294358337e-03      7.389816287714216e-03     4.985735775268932e-01
 1.212121212121212e-01      2.500000000000000e-01     3.939393939393952e+00      1.845712720768654e-03      5.542362215785367e-03     5.016264494032971e-01
 1.212121212121212e-01      2.500000000000000e-01     3.959595959595972e+00      1.230475147178973e-03      3.694908143856519e-03     5.046793212797011e-01
 1.212121212121212e-01      2.500000000000000e-01     3.979797979797993e+00      2.299151600581658e-03      2.170557313923903e-03     5.077121452170144e-01
 1.212121212121212e-01      2.500000000000000e-01     4.000000000000012e+00     -1.415145386833045e-15     -1.335994620310833e-15     5.110685622515814e-01

 1.363636363636364e-01      2.500000000000000e-01     2.000000000000000e+00     -0.000000000000000e+00     -0.000000000000000e+00     5.504935228131048e-01
 1.363636363636364e-01      2.500000000000000e-01     2.020202020202020e+00      2.948264534536231e-03     -6.178415229287343e-04     5.491500519646334e-01
 1.363636363636364e-01      2.500000000000000e-01     2.040404040404041e+00      4.483909358919666e-03     -7.420719873164894e-04     5.466671333986485e-01
 1.363636363636364e-01      2.500000000000000e-01     2.060606060606061e+00      5.911155260682671e-03     -8.277854755086578e-04     5.457944780978664e-01
 1.363636363636364e-01      2.500000000000000e-01     2.080808080808081e+00      8.184811229767823e-03     -7.692738946931121e-04     5.426383184454222e-01
 1.363636363636364e-01      2.500000000000000e-01     2.101010101010102e+00      9.676714547630694e-03     -1.035388183654340e-03     5.394482140584509e-01
 1.363636363636364e-01      2.500000000000000e-01     2.121212121212122e+00      1.139150430985281e-02     -1.093150333413062e-03     5.365165620562798e-01
 1.363636363636364e-01      2.500000000000000e-01     2.141414141414142e+00      1.171523779475629e-02     -6.104678799564445e-04     5.332034068903472e-01
 1.363636363636364e-01      2.500000000000000e-01     2.161616161616163e+00      1.237485271688753e-02     -5.237773038800908e-04     5.303271244629725e-01
 1.363636363636364e-01      2.500000000000000e-01     2.181818181818183e+00      1.280987752025095e-02     -4.082115111315732e-04     5.275093057267181e-01
 1.363636363636364e-01      2.500000000000000e-01     2.202020202020203e+00      1.332591158961882e-02     -2.647583829976097e-04     5.247206008840160e-01
 1.363636363636364e-01      2.500000000000000e-01     2.222222222222224e+00      1.350135811594665e-02     -2.351221899653255e-04     5.220899659246117e-01
 1.363636363636364e-01      2.500000000000000e-01     2.242424242424244e+00      1.347354964332917e-02     -8.992863414980512e-05     5.196698494679430e-01
 1.363636363636364e-01      2.500000000000000e-01     2.262626262626264e+00      1.301578943258216e-02     -1.819109924794393e-04     5.175055324556075e-01
 1.363636363636364e-01      2.500000000000000e-01     2.282828282828285e+00      1.245267215384452e-02     -1.462979752210715e-04     5.152234253391840e-01
 1.363636363636364e-01      2.500000000000000e-01     2.303030303030305e+00      1.188610314928655e-02     -1.824250765309898e-04     5.132192340355812e-01
 1.363636363636364e-01      2.500000000000000e-01     2.323232323232325e+00      1.110647110502060e-02     -2.042672007179676e-04     5.115804893330250e-01
 1.363636363636364e-01      2.500000000000000e-01     2.343434343434346e+00      1.053606108233704e-02     -9.861533766622466e-05     5.097612270108079e-01
 1.363636363636364e-01      2.500000000000000e-01     2.363636363636366e+00      9.977532480029250e-03     -8.365579776109522e-05     5.083018776471913e-01
 1.363636363636364e-01      2.500000000000000e-01     2.383838383838386e+00      9.427014795731159e-03     -4.181732476338240e-05     5.068681958377941e-01
 1.363636363636364e-01      2.500000000000000e-01     2.404040404040407e+00      8.744366021866734e-03      2.206226705889214e-05     5.055258485017099e-01
 1.363636363636364e-01      2.500000000000000e-01     2.424242424242427e+00      8.018536031586143e-03      1.342348006224403e-04     5.042629816062347e-01
 1.363636363636364e-01      2.500000000000000e-01     2.444444444444447e+00      7.663824899340033e-03     -1.787952824899852e-05     5.030797168519183e-01
 1.363636363636364e-01      2.500000000000000e-01     2.464646464646468e+00      7.151027704531021e-03     -4.274130945353116e-05     5.021483911371576e-01
 1.363636363636364e-01      2.500000000000000e-01     2.484848484848488e+00      6.638230509722065e-03     -6.760309065811931e-05     5.012170654223969e-01
 1.363636363636364e-01      2.500000000000000e-01     2.505050505050508e+00      6.125433314904227e-03     -9.246487185621266e-05     5.002857397076395e-01
 1.363636363636364e-01      2.500000000000000e-01     2.525252525252529e+00      5.775246860496842e-03     -3.910730575980769e-06     4.994894220882718e-01
 1.363636363636364e-01      2.500000000000000e-01     2.545454545454549e+00      5.295674063734268e-03     -1.054681333159668e-05     4.987058072735978e-01
 1.363636363636364e-01      2.500000000000000e-01     2.565656565656569e+00      4.918967797663210e-03      1.371547232348336e-05     4.980357290483549e-01
 1.363636363636364e-01      2.500000000000000e-01     2.585858585858590e+00      4.542261531592096e-03      3.797775797412251e-05     4.973656508231171e-01
 1.363636363636364e-01      2.500000000000000e-01     2.606060606060610e+00      4.192388836905155e-03     -6.397193070609153e-05     4.966815677054891e-01
 1.363636363636364e-01      2.500000000000000e-01     2.626262626262630e+00      3.878941428497873e-03     -6.190807020256539e-05     4.962127654684548e-01
 1.363636363636364e-01      2.500000000000000e-01     2.646464646464651e+00      3.572929505410549e-03     -7.320591892900907e-06     4.956929600818703e-01
 1.363636363636364e-01      2.500000000000000e-01     2.666666666666671e+00      3.298196658634470e-03     -2.356218932739185e-05     4.952819807998745e-01
 1.363636363636364e-01      2.500000000000000e-01     2.686868686868691e+00      3.030775969835031e-03     -1.147667059686608e-05     4.947877053719502e-01
 1.363636363636364e-01      2.500000000000000e-01     2.707070707070712e+00      2.824993309923363e-03     -1.335558630088940e-05     4.944438686429455e-01
 1.363636363636364e-01      2.500000000000000e-01     2.727272727272732e+00      2.619210650010806e-03     -1.523450200935361e-05     4.941000319139384e-01
 1.363636363636364e-01      2.500000000000000e-01     2.747474747474752e+00      2.457671221288649e-03     -1.107556486607247e-05     4.937829981232040e-01
 1.363636363636364e-01      2.500000000000000e-01     2.767676767676773e+00      2.193431831425445e-03     -1.371944658353896e-05     4.934296649016367e-01
 1.363636363636364e-01      2.500000000000000e-01     2.787878787878793e+00      2.040815016730646e-03      3.935483352113245e-05     4.931173196018259e-01
 1.363636363636364e-01      2.500000000000000e-01     2.808080808080813e+00      1.872345962873251e-03      1.819207746422968e-05     4.929107948277659e-01
 1.363636363636364e-01      2.500000000000000e-01     2.828282828282834e+00      1.703876909006807e-03     -2.970678598113174e-06     4.927042700537094e-01
 1.363636363636364e-01      2.500000000000000e-01     2.848484848484854e+00      1.578921725245125e-03      6.073556756053256e-06     4.924693343670741e-01
 1.363636363636364e-01      2.500000000000000e-01     2.868686868686874e+00      1.456795866474042e-03      2.969406824038234e-06     4.922243059397668e-01
 1.363636363636364e-01      2.500000000000000e-01     2.888888888888895e+00      1.369450058732055e-03      6.642689286218140e-05     4.921007167034502e-01
 1.363636363636364e-01      2.500000000000000e-01     2.909090909090915e+00      1.254409134707202e-03      4.675822107580441e-05     4.919241146876605e-01
 1.363636363636364e-01      2.500000000000000e-01     2.929292929292935e+00      1.139368210674174e-03      2.708954927366225e-05     4.917475126718647e-01
 1.363636363636364e-01      2.500000000000000e-01     2.949494949494956e+00      1.041724152518866e-03      3.085594434903971e-06     4.915849221975059e-01
 1.363636363636364e-01      2.500000000000000e-01     2.969696969696976e+00      9.589990498848136e-04      2.576224542361061e-06     4.914716262863449e-01
 1.363636363636364e-01      2.500000000000000e-01     2.989898989898996e+00      8.762739472537376e-04      2.066854646487482e-06     4.913583303751842e-01
 1.363636363636364e-01      2.500000000000000e-01     3.010101010101017e+00      7.935488446233069e-04      1.557484753111904e-06     4.912450344640182e-01
 1.363636363636364e-01      2.500000000000000e-01     3.030303030303037e+00      7.623900740345614e-04      1.012174727481850e-05     4.911350673988499e-01
 1.363636363636364e-01      2.500000000000000e-01     3.050505050505057e+00      7.034262234163723e-04      1.524939076365944e-05     4.910230460219104e-01
 1.363636363636364e-01      2.500000000000000e-01     3.070707070707078e+00      6.569177021105883e-04      2.031071823212216e-05     4.909471579748954e-01
 1.363636363636364e-01      2.500000000000000e-01     3.090909090909098e+00      6.118319842322029e-04      2.822883353248429e-05     4.908742332125234e-01
 1.363636363636364e-01      2.500000000000000e-01     3.111111111111118e+00      5.612583354939193e-04      3.709880526864273e-05     4.908045237495820e-01
 1.363636363636364e-01      2.500000000000000e-01     3.131313131313139e+00      5.106846867513060e-04      4.596877700291380e-05     4.907348142866422e-01
 1.363636363636364e-01      2.500000000000000e-01     3.151515151515159e+00      4.841954514076263e-04      3.325923115624421e-05     4.906486257635629e-01
 1.363636363636364e-01      2.500000000000000e-01     3.171717171717179e+00      4.425609148021870e-04      3.877953125423425e-05     4.905749393189539e-01
 1.363636363636364e-01      2.500000000000000e-01     3.191919191919200e+00      4.357062600607309e-04      4.175194584191133e-05     4.905191388998889e-01
 1.363636363636364e-01      2.500000000000000e-01     3.212121212121220e+00      3.972029176110281e-04      4.675765276482627e-05     4.904877317854527e-01
 1.363636363636364e-01      2.500000000000000e-01     3.232323232323240e+00      3.758216858048002e-04      5.333467615309742e-05     4.904374967960206e-01
 1.363636363636364e-01      2.500000000000000e-01     3.252525252525261e+00      3.544404539925217e-04      5.991169954592049e-05     4.903872618065923e-01
 1.363636363636364e-01      2.500000000000000e-01     3.272727272727281e+00      3.330592221832407e-04      6.648872293697067e-05     4.903370268171637e-01
 1.363636363636364e-01      2.500000000000000e-01     3.292929292929301e+00      3.093893083174759e-04      7.586556227079377e-05     4.902905987802171e-01
 1.363636363636364e-01      2.500000000000000e-01     3.313131313131322e+00      2.952246133888642e-04      8.611718630042835e-05     4.902695124358617e-01
 1.363636363636364e-01      2.500000000000000e-01     3.333333333333342e+00      2.852063174457881e-04      9.812729165118925e-05     4.902287433811520e-01
 1.363636363636364e-01      2.500000000000000e-01     3.353535353535362e+00      2.791192374122370e-04      1.129165658393990e-04     4.901895759745410e-01
 1.363636363636364e-01      2.500000000000000e-01     3.373737373737383e+00      2.730321573787414e-04      1.277058400276105e-04     4.901504085679300e-01
 1.363636363636364e-01      2.500000000000000e-01     3.393939393939403e+00      2.669450773439275e-04      1.424951142155670e-04     4.901112411613205e-01
 1.363636363636364e-01      2.500000000000000e-01     3.414141414141423e+00      2.565601287655150e-04      1.679601825109135e-04     4.900822656555911e-01
 1.363636363636364e-01      2.500000000000000e-01     3.434343434343444e+00      2.567105799378966e-04      1.940660443700837e-04     4.900668359323760e-01
 1.363636363636364e-01      2.500000000000000e-01     3.454545454545464e+00      2.527727242469524e-04      2.187145359389686e-04     4.900427970441502e-01
 1.363636363636364e-01      2.500000000000000e-01     3.474747474747484e+00      2.495798866253007e-04      2.468460195173272e-04     4.900193876238094e-01
 1.363636363636364e-01      2.500000000000000e-01     3.494949494949505e+00      2.533758739901304e-04      2.873987438589271e-04     4.899828608053838e-01
 1.363636363636364e-01      2.500000000000000e-01     3.515151515151525e+00      2.657393772302896e-04      3.337927782441630e-04     4.899512377559329e-01
 1.363636363636364e-01      2.500000000000000e-01     3.535353535353545e+00      2.787403184260073e-04      3.945645835205444e-04     4.899375665500356e-01
 1.363636363636364e-01      2.500000000000000e-01     3.555555555555566e+00      3.918350090212908e-04      4.094490277412044e-04     4.898773841431460e-01
 1.363636363636364e-01      2.500000000000000e-01     3.575757575757586e+00      3.790639166277865e-04      4.760945876515210e-04     4.898874874154724e-01
 1.363636363636364e-01      2.500000000000000e-01     3.595959595959606e+00      3.662928242335051e-04      5.427401475621152e-04     4.898975906877983e-01
 1.363636363636364e-01      2.500000000000000e-01     3.616161616161627e+00      3.454950272617774e-04      6.150089932595998e-04     4.899119177703568e-01
 1.363636363636364e-01      2.500000000000000e-01     3.636363636363647e+00      3.658161092248702e-04      6.857847533043998e-04     4.900081174557650e-01
 1.363636363636364e-01      2.500000000000000e-01     3.656565656565667e+00      3.859802019651748e-04      7.554539565569895e-04     4.900939020999153e-01
 1.363636363636364e-01      2.500000000000000e-01     3.676767676767688e+00      4.526321257318222e-04      9.234313301345054e-04     4.900875455000700e-01
 1.363636363636364e-01      2.500000000000000e-01     3.696969696969708e+00      5.192840494986917e-04      1.091408703712493e-03     4.900811889002242e-01
 1.363636363636364e-01      2.500000000000000e-01     3.717171717171728e+00      6.605491025693522e-04      1.481409576040371e-03     4.903227478552737e-01
 1.363636363636364e-01      2.500000000000000e-01     3.737373737373749e+00      7.293466155278705e-04      1.592172119313839e-03     4.904859377027682e-01
 1.363636363636364e-01      2.500000000000000e-01     3.757575757575769e+00      9.784409350636347e-04      1.625382151769647e-03     4.904403923497295e-01
 1.363636363636364e-01      2.500000000000000e-01     3.777777777777789e+00      1.088798306694519e-03      1.690799372504784e-03     4.903253255521924e-01
 1.363636363636364e-01      2.500000000000000e-01     3.797979797979810e+00      1.195859704421612e-03      1.932888529823262e-03     4.910174550641189e-01
 1.363636363636364e-01      2.500000000000000e-01     3.818181818181830e+00      1.302921102148816e-03      2.174977687141463e-03     4.917095845760458e-01
 1.363636363636364e-01      2.500000000000000e-01     3.838383838383850e+00      2.578615724371291e-03      2.263177603673686e-03     4.929392636467287e-01
 1.363636363636364e-01      2.500000000000000e-01     3.858585858585871e+00      2.972254254759554e-03      2.513548444796662e-03     4.940178544075930e-01
 1.363636363636364e-01      2.500000000000000e-01     3.878787878787891e+00      3.365892785148150e-03      2.763919285919278e-03     4.950964451684577e-01
 1.363636363636364e-01      2.500000000000000e-01     3.898989898989911e+00      4.432428839788616e-03      7.384520557853824e-03     4.942020855154465e-01
 1.363636363636364e-01      2.500000000000000e-01     3.919191919191932e+00      2.460950294358337e-03      7.389816287714216e-03     4.981121493467009e-01
 1.363636363636364e-01      2.500000000000000e-01     3.939393939393952e+00      1.845712720768654e-03      5.542362215785367e-03     5.011650212231049e-01
 1.363636363636364e-01      2.500000000000000e-01     3.959595959595972e+00      1.230475147178973e-03      3.694908143856519e-03     5.042178930995087e-01
 1.363636363636364e-01      2.500000000000000e-01     3.979797979797993e+00      6.152375735892902e-04      1.847454071927671e-03     5.072707649759127e-01
 1.363636363636364e-01      2.500000000000000e-01     4.000000000000012e+00     -3.786834299447569e-16     -1.137122104785501e-15     5.103236368523165e-01

 1.515151515151515e-01      2.500000000000000e-01     2.000000000000000e+00     -0.000000000000000e+00     -0.000000000000000e+00     5.540461525519993e-01
 1.515151515151515e-01      2.500000000000000e-01     2.020202020202020e+00      3.091034533309605e-03     -7.135755619228281e-04     5.509455626032493e-01
 1.515151515151515e-01      2.500000000000000e-01     2.040404040404041e+00      5.485048718137171e-03     -5.403047921601993e-04     5.484302473652933e-01
 1.515151515151515e-01      2.500000000000000e-01     2.060606060606061e+00      8.694897042363509e-03      1.827657406250349e-05     5.474997200746834e-01
 1.515151515151515e-01      2.500000000000000e-01     2.080808080808081e+00      9.727504845474882e-03     -6.742546205452393e-04     5.437294110840658e-01
 1.515151515151515e-01      2.500000000000000e-01     2.101010101010102e+00      1.205092951562059e-02     -9.354739921792615e-04     5.409706128854442e-01
 1.515151515151515e-01      2.500000000000000e-01     2.121212121212122e+00      1.343134090790998e-02     -6.164309289642400e-04     5.371133337881875e-01
 1.515151515151515e-01      2.500000000000000e-01     2.141414141414142e+00      1.460569911101509e-02     -2.392117901961477e-04     5.336981180819449e-01
 1.515151515151515e-01      2.500000000000000e-01     2.161616161616163e+00      1.526531403315153e-02     -1.525212141306742e-04     5.308218356545732e-01
 1.515151515151515e-01      2.500000000000000e-01     2.181818181818183e+00      1.592492895528277e-02     -6.583063805443157e-05     5.279455532271985e-01
 1.515151515151515e-01      2.500000000000000e-01     2.202020202020203e+00      1.534519844945201e-02     -8.301254769779720e-04     5.241987447832920e-01
 1.515151515151515e-01      2.500000000000000e-01     2.222222222222224e+00      1.498767161411910e-02     -1.613826804339746e-04     5.220468898588598e-01
 1.515151515151515e-01      2.500000000000000e-01     2.242424242424244e+00      1.491720480284801e-02     -2.653461667875695e-04     5.196090790529110e-01
 1.515151515151515e-01      2.500000000000000e-01     2.262626262626264e+00      1.445716494963231e-02     -7.836719926969079e-05     5.170528916299739e-01
 1.515151515151515e-01      2.500000000000000e-01     2.282828282828285e+00      1.388308847661210e-02     -1.102166463997146e-04     5.147928679844115e-01
 1.515151515151515e-01      2.500000000000000e-01     2.303030303030305e+00      1.328449763859657e-02     -1.412599153070918e-04     5.126345100023836e-01
 1.515151515151515e-01      2.500000000000000e-01     2.323232323232325e+00      1.250486559432416e-02     -1.631020394881767e-04     5.109957652998230e-01
 1.515151515151515e-01      2.500000000000000e-01     2.343434343434346e+00      1.172523355006076e-02     -1.849441636730745e-04     5.093570205972560e-01
 1.515151515151515e-01      2.500000000000000e-01     2.363636363636366e+00      1.110474164914610e-02     -9.386026491259303e-05     5.078756679626130e-01
 1.515151515151515e-01      2.500000000000000e-01     2.383838383838386e+00      1.052477302375371e-02      1.116193055544779e-05     5.064553075745708e-01
 1.515151515151515e-01      2.500000000000000e-01     2.404040404040407e+00      9.812329698959232e-03     -4.589375652161443e-05     5.049814760089967e-01
 1.515151515151515e-01      2.500000000000000e-01     2.424242424242427e+00      9.158970525038834e-03     -1.200115632503662e-04     5.039035373115508e-01
 1.515151515151515e-01      2.500000000000000e-01     2.444444444444447e+00      8.538437259693221e-03     -4.918012673200273e-05     5.025787374832298e-01
 1.515151515151515e-01      2.500000000000000e-01     2.464646464646468e+00      7.862556931279074e-03     -1.785910770213395e-06     5.017637932410496e-01
 1.515151515151515e-01      2.500000000000000e-01     2.484848484848488e+00      7.349759736466510e-03     -2.664769197152639e-05     5.008324675262882e-01
 1.515151515151515e-01      2.500000000000000e-01     2.505050505050508e+00      6.876566689277853e-03     -2.285983378003998e-05     4.999356924050093e-01
 1.515151515151515e-01      2.500000000000000e-01     2.525252525252529e+00      6.317252143652488e-03     -1.605932916118086e-05     4.990699361790526e-01
 1.515151515151515e-01      2.500000000000000e-01     2.545454545454549e+00      5.774041007623845e-03     -3.389103794390440e-05     4.983545400004272e-01
 1.515151515151515e-01      2.500000000000000e-01     2.565656565656569e+00      5.319790813941461e-03     -2.104333283745041e-05     4.977531993487953e-01
 1.515151515151515e-01      2.500000000000000e-01     2.585858585858590e+00      4.943084547870347e-03      3.218952813133225e-06     4.970831211235576e-01
 1.515151515151515e-01      2.500000000000000e-01     2.606060606060610e+00      4.582178265865475e-03     -6.339861949267167e-05     4.963935660836690e-01
 1.515151515151515e-01      2.500000000000000e-01     2.626262626262630e+00      4.267133175512638e-03     -1.026262379135723e-04     4.959832565261441e-01
 1.515151515151515e-01      2.500000000000000e-01     2.646464646464651e+00      3.930240923405621e-03     -2.544311867084745e-05     4.954566327566751e-01
 1.515151515151515e-01      2.500000000000000e-01     2.666666666666671e+00      3.619664434590410e-03     -2.077705545868586e-05     4.950490484332631e-01
 1.515151515151515e-01      2.500000000000000e-01     2.686868686868691e+00      3.341269273808067e-03     -1.564269321940870e-05     4.946333683770183e-01
 1.515151515151515e-01      2.500000000000000e-01     2.707070707070712e+00      3.135486613901395e-03     -1.752160892865007e-05     4.942895316480146e-01
 1.515151515151515e-01      2.500000000000000e-01     2.727272727272732e+00      2.912092806246713e-03     -2.073994368394227e-05     4.939451118234600e-01
 1.515151515151515e-01      2.500000000000000e-01     2.747474747474752e+00      2.649940453630116e-03     -4.944542341770233e-06     4.935848185808003e-01
 1.515151515151515e-01      2.500000000000000e-01     2.767676767676773e+00      2.429921920914624e-03     -3.724290438517075e-05     4.933280571732481e-01
 1.515151515151515e-01      2.500000000000000e-01     2.787878787878793e+00      2.191519139834675e-03     -5.003209569209854e-05     4.931092768805050e-01
 1.515151515151515e-01      2.500000000000000e-01     2.808080808080813e+00      2.039359869347918e-03     -1.387865420809931e-06     4.927844430373740e-01
 1.515151515151515e-01      2.500000000000000e-01     2.828282828282834e+00      1.870890815491660e-03     -2.255062147427100e-05     4.925779182633083e-01
 1.515151515151515e-01      2.500000000000000e-01     2.848484848484854e+00      1.702421761632628e-03     -4.371337753816817e-05     4.923713934892534e-01
 1.515151515151515e-01      2.500000000000000e-01     2.868686868686874e+00      1.573272711490326e-03      1.271205669992059e-05     4.921864828138854e-01
 1.515151515151515e-01      2.500000000000000e-01     2.888888888888895e+00      1.467890643515560e-03      5.253943616811974e-05     4.920144360104299e-01
 1.515151515151515e-01      2.500000000000000e-01     2.909090909090915e+00      1.352849719486293e-03      3.287076437052949e-05     4.918378339946370e-01
 1.515151515151515e-01      2.500000000000000e-01     2.929292929292935e+00      1.237808795460704e-03      1.320209257782423e-05     4.916612319788471e-01
 1.515151515151515e-01      2.500000000000000e-01     2.949494949494956e+00      1.140767532431086e-03      6.385715859258401e-06     4.915228783705350e-01
 1.515151515151515e-01      2.500000000000000e-01     2.969696969696976e+00      1.058042429800003e-03      5.876345963329310e-06     4.914095824593743e-01
 1.515151515151515e-01      2.500000000000000e-01     2.989898989898996e+00      9.753173271695725e-04      5.366976070009244e-06     4.912962865482083e-01
 1.515151515151515e-01      2.500000000000000e-01     3.010101010101017e+00      9.019302586641686e-04     -2.075861760431064e-06     4.912090870993526e-01
 1.515151515151515e-01      2.500000000000000e-01     3.030303030303037e+00      8.292417617482388e-04      1.229029738222288e-05     4.910814047269439e-01
 1.515151515151515e-01      2.500000000000000e-01     3.050505050505057e+00      7.716493090346548e-04      1.711356620738569e-05     4.909881646309318e-01
 1.515151515151515e-01      2.500000000000000e-01     3.070707070707078e+00      7.134912716628694e-04      1.349617408286097e-05     4.909060124389074e-01
 1.515151515151515e-01      2.500000000000000e-01     3.090909090909098e+00      6.629176229214218e-04      2.236614581807572e-05     4.908363029759686e-01
 1.515151515151515e-01      2.500000000000000e-01     3.111111111111118e+00      6.123439741831382e-04      3.123611755434519e-05     4.907665935130271e-01
 1.515151515151515e-01      2.500000000000000e-01     3.131313131313139e+00      5.617703254415241e-04      4.010608928739501e-05     4.906968840500865e-01
 1.515151515151515e-01      2.500000000000000e-01     3.151515151515159e+00      5.111966767010756e-04      4.897606102155505e-05     4.906271745871468e-01
 1.515151515151515e-01      2.500000000000000e-01     3.171717171717179e+00      4.886024939828038e-04      3.527145652325314e-05     4.905699291424963e-01
 1.515151515151515e-01      2.500000000000000e-01     3.191919191919200e+00      4.504417083777690e-04      3.783901139410573e-05     4.905303606675039e-01
 1.515151515151515e-01      2.500000000000000e-01     3.212121212121220e+00      4.333541481249190e-04      4.235572913055541e-05     4.904699674348883e-01
 1.515151515151515e-01      2.500000000000000e-01     3.232323232323240e+00      4.083880230656770e-04      5.106733074813907e-05     4.904203066731274e-01
 1.515151515151515e-01      2.500000000000000e-01     3.252525252525261e+00      3.834218980106815e-04      5.977893236316922e-05     4.903706459113663e-01
 1.515151515151515e-01      2.500000000000000e-01     3.272727272727281e+00      3.584557729514465e-04      6.849053398073901e-05     4.903209851496054e-01
 1.515151515151515e-01      2.500000000000000e-01     3.292929292929301e+00      3.334896478935506e-04      7.720213559843370e-05     4.902713243878477e-01
 1.515151515151515e-01      2.500000000000000e-01     3.313131313131322e+00      3.241621388786337e-04      8.609646585831104e-05     4.902564598521023e-01
 1.515151515151515e-01      2.500000000000000e-01     3.333333333333342e+00      3.165520964353852e-04      9.193578279317882e-05     4.902250913511974e-01
 1.515151515151515e-01      2.500000000000000e-01     3.353535353535362e+00      3.059219539401359e-04      1.099363287510591e-04     4.901840825894989e-01
 1.515151515151515e-01      2.500000000000000e-01     3.373737373737383e+00      2.952918114387526e-04      1.279368747134912e-04     4.901430738278011e-01
 1.515151515151515e-01      2.500000000000000e-01     3.393939393939403e+00      2.846616689381187e-04      1.459374206765895e-04     4.901020650661015e-01
 1.515151515151515e-01      2.500000000000000e-01     3.414141414141423e+00      2.847100438446160e-04      1.694111010865293e-04     4.900846540433560e-01
 1.515151515151515e-01      2.500000000000000e-01     3.434343434343444e+00      2.822471011453831e-04      1.949669971283152e-04     4.900638825406051e-01
 1.515151515151515e-01      2.500000000000000e-01     3.454545454545464e+00      2.783092454544667e-04      2.196154886972002e-04     4.900398436523792e-01
 1.515151515151515e-01      2.500000000000000e-01     3.474747474747484e+00      2.584550875156522e-04      2.323732746702389e-04     4.900204365356061e-01
 1.515151515151515e-01      2.500000000000000e-01     3.494949494949505e+00      2.725126121348453e-04      2.798787954088056e-04     4.899911087175018e-01
