# Ion number density
# The last    3 ion types are fixed
# Average over         10 steps
# z (au)        total        A            Im1          Im2          Im3          C1           C2           P         
 44.725709438  0.007752127  0.000000000  0.000416781  0.000250069  0.000208391  0.006876887  0.000000000  0.000000000
 45.430051319  0.010627917  0.000000000  0.000000000  0.000208391  0.000000000  0.010419526  0.000000000  0.000000000
 46.134393200  0.006668497  0.000208391  0.000000000  0.000000000  0.000416781  0.006043325  0.000000000  0.000000000
 46.838735081  0.006668497  0.000000000  0.000000000  0.000000000  0.000208391  0.006460106  0.000000000  0.000000000
 47.543076962  0.006668497  0.000000000  0.000000000  0.000000000  0.000208391  0.006460106  0.000000000  0.000000000
 48.247418843  0.008960792  0.000000000  0.000000000  0.000000000  0.000000000  0.008960792  0.000000000  0.000000000
 48.951760723  0.007960518  0.000416781  0.000416781  0.000666850  0.000208391  0.006251716  0.000000000  0.000000000
 49.656102604  0.008293943  0.000000000  0.000833562  0.000166712  0.000208391  0.007085278  0.000000000  0.000000000
 50.360444485  0.007918840  0.000000000  0.000000000  0.000000000  0.000416781  0.007502059  0.000000000  0.000000000
 51.064786366  0.006043325  0.000000000  0.000000000  0.000000000  0.000208391  0.005834935  0.000000000  0.000000000
 51.769128247  0.008127230  0.000208391  0.000000000  0.000000000  0.000208391  0.007710449  0.000000000  0.000000000
 52.473470128  0.007918840  0.000625172  0.000208391  0.000000000  0.000000000  0.007085278  0.000000000  0.000000000
 53.177812009  0.007085278  0.000208391  0.000208391  0.000208391  0.000000000  0.006460106  0.000000000  0.000000000
 53.882153890  0.007106117  0.000020839  0.000000000  0.000000000  0.000625172  0.006460106  0.000000000  0.000000000
 54.586495771  0.008523172  0.000395942  0.000208391  0.000000000  0.000208391  0.007710449  0.000000000  0.000000000
 55.290837652  0.006251716  0.000000000  0.000000000  0.000625172  0.000000000  0.005626544  0.000000000  0.000000000
 55.995179533  0.005709900  0.000000000  0.000000000  0.000000000  0.000291747  0.005418154  0.000000000  0.000000000
 56.699521414  0.007001922  0.000208391  0.000000000  0.000000000  0.000125034  0.006668497  0.000000000  0.000000000
 57.403863294  0.007085278  0.000208391  0.000000000  0.000416781  0.000208391  0.006251716  0.000000000  0.000000000
 58.108205175  0.005626544  0.000416781  0.000208391  0.000000000  0.000000000  0.005001373  0.000000000  0.000000000
 58.812547056  0.006668497  0.000208391  0.000416781  0.000416781  0.000000000  0.005626544  0.000000000  0.000000000
 59.516888937  0.006480945  0.000000000  0.000250069  0.000395942  0.000000000  0.005834935  0.000000000  0.000000000
 60.221230818  0.006856048  0.000208391  0.000583493  0.000020839  0.000416781  0.005626544  0.000000000  0.000000000
 60.925572699  0.006460106  0.000000000  0.000000000  0.000208391  0.000208391  0.006043325  0.000000000  0.000000000
 61.629914580  0.006668497  0.000208391  0.000208391  0.000208391  0.000625172  0.005418154  0.000000000  0.000000000
 62.334256461  0.007085278  0.000208391  0.000208391  0.000208391  0.000208391  0.006251716  0.000000000  0.000000000
 63.038598342  0.005001373  0.000000000  0.000000000  0.000208391  0.000208391  0.004584591  0.000000000  0.000000000
 63.742940223  0.005626544  0.000625172  0.000000000  0.000000000  0.000208391  0.004792982  0.000000000  0.000000000
 64.447282104  0.007085278  0.000416781  0.000416781  0.000208391  0.000000000  0.006043325  0.000000000  0.000000000
 65.151623984  0.006272555  0.000020839  0.000208391  0.000208391  0.000000000  0.005834935  0.000000000  0.000000000
 65.855965865  0.006230877  0.000395942  0.000000000  0.000208391  0.000208391  0.005418154  0.000000000  0.000000000
 66.560307746  0.005230602  0.000000000  0.000291747  0.000354264  0.000000000  0.004584591  0.000000000  0.000000000
 67.264649627  0.006981082  0.000333425  0.000541815  0.000062517  0.000416781  0.005626544  0.000000000  0.000000000
 67.968991508  0.005814096  0.000291747  0.000000000  0.000104195  0.000000000  0.005418154  0.000000000  0.000000000
 68.673333389  0.008439816  0.000208391  0.000208391  0.000104195  0.000208391  0.007710449  0.000000000  0.000000000
 69.377675270  0.006251716  0.000000000  0.000416781  0.000208391  0.000000000  0.005626544  0.000000000  0.000000000
 70.082017151  0.007085278  0.000208391  0.000208391  0.000625172  0.000208391  0.005834935  0.000000000  0.000000000
 70.786359032  0.006668497  0.000000000  0.000000000  0.000208391  0.000208391  0.006251716  0.000000000  0.000000000
 71.490700913  0.005834935  0.000000000  0.000416781  0.000000000  0.000000000  0.005418154  0.000000000  0.000000000
 72.195042794  0.007918840  0.000000000  0.000000000  0.000000000  0.000208391  0.007710449  0.000000000  0.000000000
 72.899384675  0.010836307  0.000625172  0.000000000  0.000000000  0.000208391  0.010002745  0.000000000  0.000000000
 73.603726555  0.006043325  0.000000000  0.000208391  0.000000000  0.000000000  0.005834935  0.000000000  0.000000000
 74.308068436  0.007835484  0.000208391  0.000208391  0.000125034  0.000208391  0.007085278  0.000000000  0.000000000
 75.012410317  0.008627368  0.000208391  0.000208391  0.000083356  0.000208391  0.007918840  0.000000000  0.000000000
 75.716752198  0.006876887  0.000625172  0.000416781  0.000208391  0.000416781  0.005209763  0.000000000  0.000000000
 76.421094079  0.007085278  0.000000000  0.000000000  0.000208391  0.000416781  0.006460106  0.000000000  0.000000000
 77.125435960  0.007502059  0.000000000  0.000000000  0.000208391  0.000000000  0.007293668  0.000000000  0.000000000
 77.829777841  0.006876887  0.000208391  0.000208391  0.000000000  0.000208391  0.006251716  0.000000000  0.000000000
 78.534119722  0.005980808  0.000000000  0.000000000  0.000354264  0.000000000  0.005626544  0.000000000  0.000000000
 79.238461603  0.007147795  0.000000000  0.000208391  0.000479298  0.000208391  0.006251716  0.000000000  0.000000000
 79.942803484  0.006251716  0.000416781  0.000000000  0.000000000  0.000208391  0.005626544  0.000000000  0.000000000
 80.647145365  0.005709900  0.000625172  0.000000000  0.000208391  0.000083356  0.004792982  0.000000000  0.000000000
 81.351487245  0.007210312  0.000000000  0.000416781  0.000208391  0.000333425  0.006251716  0.000000000  0.000000000
 82.055829126  0.006251716  0.000416781  0.000000000  0.000000000  0.000000000  0.005834935  0.000000000  0.000000000
 82.760171007  0.005980808  0.000000000  0.000416781  0.000416781  0.000145873  0.005001373  0.000000000  0.000000000
 83.464512888  0.006731014  0.000000000  0.000208391  0.000208391  0.000062517  0.006251716  0.000000000  0.000000000
 84.168854769  0.006710175  0.000208391  0.000000000  0.000250069  0.000208391  0.006043325  0.000000000  0.000000000
