# z-component of the Electric Field profile
# Average over         10 steps
# z (au)              total           A               Im1             Im2             Im3             C1              C2              P         
   74.3080684364   -0.0000177702   -0.0032921053    0.0002352975   -0.0104839290    0.0022800706    0.0001993977    0.0000000000    0.0000000000
   75.0124103173    0.0001855993   -0.0008794006   -0.0005471798   -0.0100844280   -0.0025145399    0.0004022433    0.0000000000    0.0000000000
   75.7167521982    0.0007377003    0.0016794021   -0.0013901561    0.0056207723   -0.0007003318    0.0007146443    0.0000000000    0.0000000000
   76.4210940791   -0.0000106942    0.0000000000    0.0000000000   -0.0004912122    0.0024633043   -0.0001548064    0.0000000000    0.0000000000
   77.1254359600    0.0004857308    0.0000000000    0.0000000000   -0.0024192859    0.0000000000    0.0005687313    0.0000000000    0.0000000000
   77.8297778409   -0.0000688965    0.0032367689   -0.0007647093    0.0000000000   -0.0065612710    0.0000605209    0.0000000000    0.0000000000
   78.5341197218   -0.0002876108    0.0000000000    0.0000000000   -0.0038404594    0.0000000000   -0.0000603242    0.0000000000    0.0000000000
   79.2384616028    0.0002087173    0.0000000000    0.0008098153   -0.0017960995    0.0067350321    0.0001230169    0.0000000000    0.0000000000
   79.9428034837   -0.0000710868    0.0002081653    0.0000000000    0.0000000000    0.0027942834   -0.0001978970    0.0000000000    0.0000000000
   80.6471453646   -0.0006832056    0.0005035628    0.0000000000   -0.0061773541    0.0066324783   -0.0007147884    0.0000000000    0.0000000000
   81.3514872455    0.0002721005    0.0000000000   -0.0009547352    0.0068902499    0.0009876117    0.0000942567    0.0000000000    0.0000000000
   82.0558291264   -0.0001190003   -0.0024012219    0.0000000000    0.0000000000    0.0000000000    0.0000440155    0.0000000000    0.0000000000
   82.7601710073    0.0008393611    0.0000000000    0.0016672806    0.0024884512    0.0060518217    0.0004749903    0.0000000000    0.0000000000
   83.4645128882    0.0011054533    0.0000000000    0.0046902596    0.0082918422    0.0060114891    0.0007018132    0.0000000000    0.0000000000
   84.1688547691    0.0004914910   -0.0000870380    0.0000000000   -0.0025480427    0.0075584896    0.0004011471    0.0000000000    0.0000000000
   84.8731966501    0.0018844571   -0.0030699016    0.0026655072    0.0033983450    0.0042643694    0.0017956716    0.0000000000    0.0000000000
   85.5775385310    0.0019840807   -0.0005513894   -0.0013529857    0.0000000000    0.0026793303    0.0023962309    0.0000000000    0.0000000000
   86.2818804119    0.0023608116   -0.0007176657    0.0022423739   -0.0032321758    0.0086841626    0.0027254813    0.0000000000    0.0000000000
   86.9862222928    0.0059844591    0.0000000000    0.0000000000    0.0033852116    0.0085837066    0.0000000000    0.0000000000    0.0000000000
   87.6905641737   -0.0000895521   -0.0006247432    0.0004782026    0.0047219751   -0.0015367067    0.0000000000    0.0000000000    0.0000000000
   88.3949060546    0.0029237674    0.0000000000    0.0000000000    0.0004200343    0.0079312337    0.0000000000    0.0000000000    0.0000000000
   89.0992479355    0.0003052234   -0.0015643225    0.0021747693    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000
   89.8035898165    0.0030570566    0.0000000000    0.0035165407   -0.0003648274    0.0057688289    0.0000000000    0.0000000000    0.0000000000
   90.5079316974    0.0016509232    0.0021636290    0.0012987786    0.0037870066    0.0013400219    0.0000000000    0.0000000000    0.0000000000
   91.2122735783   -0.0011822576   -0.0007213643   -0.0011673766   -0.0005613945   -0.0025140198    0.0000000000    0.0000000000    0.0000000000
   91.9166154592   -0.0004685403   -0.0009126922    0.0000000000   -0.0004154335    0.0013104795    0.0000000000    0.0000000000    0.0000000000
   92.6209573401    0.0004144552   -0.0010241348    0.0021732361    0.0033322912   -0.0004448694    0.0000000000    0.0000000000    0.0000000000
   93.3252992210    0.0006489981   -0.0018753288    0.0004234341    0.0016776933    0.0040334441    0.0000000000    0.0000000000    0.0000000000
   94.0296411019   -0.0006669607   -0.0024370688   -0.0005619184    0.0005017530   -0.0015078936    0.0000000000    0.0000000000    0.0000000000
   94.7339829828   -0.0019119184   -0.0010202655   -0.0008889779   -0.0033197304    0.0000000000    0.0000000000    0.0000000000    0.0000000000
   95.4383248638    0.0002075264    0.0003844171   -0.0006858336    0.0000000000    0.0009641981    0.0000000000    0.0000000000    0.0000000000
   96.1426667447    0.0000579196   -0.0009207194    0.0015125124   -0.0000746522   -0.0002854627    0.0000000000    0.0000000000    0.0000000000
   96.8470086256   -0.0014202136    0.0000000000    0.0005412971   -0.0046893980    0.0000000000    0.0000000000    0.0000000000    0.0000000000
   97.5513505065   -0.0006079284   -0.0010442371    0.0003668224    0.0000000000   -0.0010712762    0.0000000000    0.0000000000    0.0000000000
   98.2556923874   -0.0012032722   -0.0007765330    0.0007447388   -0.0029700489   -0.0017749681    0.0000000000    0.0000000000    0.0000000000
   98.9600342683   -0.0007406839    0.0010706774   -0.0017336735   -0.0022106682    0.0022865938    0.0000000000    0.0000000000    0.0000000000
