# Madelung potential profile
# The last     3 ion types are fixed
# Average over         10 steps
# z (au)              total           A               Im1             Im2             Im3             C1              C2              P         
   72.1950427936   -0.0021597356    0.0000000000    0.0000000000    0.0000000000   -0.0820701872    0.0000000063    0.0000000000    0.0000000000
   72.8993846745    0.0045568971    0.1133930584    0.0000000000    0.0000000000   -0.1032201017   -0.0000000088    0.0000000000    0.0000000000
   73.6037265554   -0.0038530986    0.0000000000   -0.1117383066    0.0000000000    0.0000000000   -0.0000000555    0.0000000000    0.0000000000
   74.3080684364   -0.0059340356    0.1029263613   -0.1479964243   -0.1154085869   -0.1048216649   -0.0000000578    0.0000000000    0.0000000000
   75.0124103173   -0.0027450386    0.1080893901   -0.0960714883   -0.1143777422   -0.0839703597   -0.0000000109    0.0000000000    0.0000000000
   75.7167521982   -0.0063721610    0.1230233843   -0.1405980200   -0.1183514779   -0.0899017068   -0.0000000214    0.0000000000    0.0000000000
   76.4210940791   -0.0083542063    0.0000000000    0.0000000000   -0.1129212073   -0.0855605569   -0.0000000224    0.0000000000    0.0000000000
   77.1254359600   -0.0031847868    0.0000000000    0.0000000000   -0.1146508286    0.0000000000   -0.0000000428    0.0000000000    0.0000000000
   77.8297778409   -0.0025556710    0.1340672550   -0.1047971012    0.0000000000   -0.1136058065   -0.0000000497    0.0000000000    0.0000000000
   78.5341197218   -0.0073265704    0.0000000000    0.0000000000   -0.1218520990    0.0000000000   -0.0000000214    0.0000000000    0.0000000000
   79.2384616028   -0.0154323709    0.0000000000   -0.1371366171   -0.1294529864   -0.0975612207   -0.0000000089    0.0000000000    0.0000000000
   79.9428034837    0.0037309628    0.1023195090    0.0000000000    0.0000000000   -0.0927098253   -0.0000000114    0.0000000000    0.0000000000
   80.6471453646    0.0070759675    0.1139495029    0.0000000000   -0.1090601099   -0.1076967565   -0.0000000757    0.0000000000    0.0000000000
   81.3514872455   -0.0163640726    0.0000000000   -0.1184435138   -0.1344365534   -0.1194519873   -0.0000000500    0.0000000000    0.0000000000
   82.0558291264    0.0073316529    0.1099761848    0.0000000000    0.0000000000    0.0000000000   -0.0000000994    0.0000000000    0.0000000000
   82.7601710073   -0.0195275196    0.0000000000   -0.1288597549   -0.1155790725   -0.0991280127   -0.0000000677    0.0000000000    0.0000000000
   83.4645128882   -0.0093350950    0.0000000000   -0.1356119041   -0.1387003216   -0.0988340913   -0.0000000666    0.0000000000    0.0000000000
   84.1688547691   -0.0031513683    0.1162208519    0.0000000000   -0.0935572844   -0.0988487836   -0.0000000831    0.0000000000    0.0000000000
   84.8731966501   -0.0158999782    0.1058346058   -0.1309178231   -0.1276704806   -0.1007881237   -0.0000000855    0.0000000000    0.0000000000
   85.5775385310    0.0012193094    0.1286891574   -0.1332849353    0.0000000000   -0.1084863003   -0.0000000772    0.0000000000    0.0000000000
   86.2818804119   -0.0319264113    0.1020747340   -0.1314099915   -0.1463712703   -0.1031315005   -0.0000001145    0.0000000000    0.0000000000
