# Madelung potential profile
# The last     3 ion types are fixed
# Average over        100 steps
# z (au)              total           A               Im1             Im2             Im3             C1              C2              P         
   48.1391196656   -0.0000000016    0.0000000000    0.0000000000    0.0000000000    0.0000000000   -0.0000000016    0.0000000000    0.0000000000
   48.7021503050   -0.0000000090    0.0000000000    0.0000000000    0.0000000000    0.0000000000   -0.0000000090    0.0000000000    0.0000000000
   49.2651809444   -0.0004607316    0.1120088936    0.0000000000    0.0000000000   -0.1322441483   -0.0000000110    0.0000000000    0.0000000000
   49.8282115837   -0.0022872618    0.0971582764   -0.1323461310    0.0000000000   -0.1349524124   -0.0000000034    0.0000000000    0.0000000000
   50.3912422231   -0.0087229242    0.0000000000    0.0000000000    0.0000000000   -0.1221208440   -0.0000000073    0.0000000000    0.0000000000
   50.9542728624   -0.0009844415    0.0890808692    0.0000000000    0.0000000000   -0.1526852819   -0.0000000067    0.0000000000    0.0000000000
   51.5173035018    0.0052845849    0.1089242266    0.0000000000    0.0000000000    0.0000000000   -0.0000000107    0.0000000000    0.0000000000
   52.0803341412    0.0069741065    0.0928745949    0.0000000000    0.0000000000    0.0000000000    0.0000000074    0.0000000000    0.0000000000
   52.6433647805   -0.0071475765    0.0000000000   -0.1551058356    0.0000000000   -0.1422653610    0.0000000111    0.0000000000    0.0000000000
   53.2063954199   -0.0045541843    0.1023114870    0.0000000000    0.0000000000   -0.1346210802   -0.0000000063    0.0000000000    0.0000000000
   53.7694260593    0.0035955256    0.0963139586    0.0000000000    0.0000000000    0.0000000000    0.0000000088    0.0000000000    0.0000000000
   54.3324566986   -0.0041556114    0.0000000000    0.0000000000   -0.1703804518    0.0000000000    0.0000000096    0.0000000000    0.0000000000
   54.8954873380   -0.0031641415    0.0927272149    0.0000000000   -0.1322676291    0.0000000000    0.0000000049    0.0000000000    0.0000000000
   55.4585179774   -0.0155598324    0.1098186236   -0.1536131305   -0.1447449642   -0.1359090259    0.0000000123    0.0000000000    0.0000000000
   56.0215486167   -0.0063677193    0.1204404714   -0.1672902519   -0.1453170547   -0.1353111434    0.0000000020    0.0000000000    0.0000000000
   56.5845792561   -0.0141577093    0.0000000000   -0.1467526160   -0.1501811677    0.0000000000    0.0000000135    0.0000000000    0.0000000000
   57.1476098955   -0.0056775139    0.0000000000   -0.1423268977   -0.1501495387   -0.1281098013    0.0000000073    0.0000000000    0.0000000000
   57.7106405348   -0.0040790930    0.1184447544   -0.1413987574   -0.1606748760   -0.1293690220   -0.0000000035    0.0000000000    0.0000000000
   58.2736711742   -0.0015804353    0.1140050262    0.0000000000   -0.1587909627   -0.1511309116    0.0000000192    0.0000000000    0.0000000000
   58.8367018135   -0.0048605782    0.0000000000    0.0000000000   -0.1595776683   -0.1472976717    0.0000000000    0.0000000000    0.0000000000
   59.3997324529   -0.0107666899    0.1019498498   -0.1471765963    0.0000000000   -0.1323707721    0.0000000025    0.0000000000    0.0000000000
   59.9627630923   -0.0050193930    0.0993761946    0.0000000000    0.0000000000   -0.1331797234   -0.0000000053    0.0000000000    0.0000000000
   60.5257937316   -0.0033660277    0.1024585295    0.0000000000   -0.1456373932   -0.1297669847    0.0000000067    0.0000000000    0.0000000000
   61.0888243710   -0.0017931455    0.1009168309   -0.1476868224   -0.1449629443   -0.1422799309    0.0000000048    0.0000000000    0.0000000000
   61.6518550104   -0.0081693896    0.1028646018   -0.1448198187   -0.1364565859   -0.1288711364   -0.0000000054    0.0000000000    0.0000000000
   62.2148856497    0.0053993639    0.1208310050    0.0000000000    0.0000000000   -0.1279748649   -0.0000000010    0.0000000000    0.0000000000
   62.7779162891   -0.0065149993    0.1015587175   -0.1300244079   -0.1422950095    0.0000000000   -0.0000000048    0.0000000000    0.0000000000
   63.3409469285   -0.0100933963    0.1054116959   -0.1302124900   -0.1452847901   -0.1316775829   -0.0000000046    0.0000000000    0.0000000000
   63.9039775678   -0.0027100897    0.1104205870   -0.1522000638   -0.1670777622    0.0000000000   -0.0000000253    0.0000000000    0.0000000000
   64.4670082072   -0.0075998174    0.1091353006   -0.1529788518   -0.1405092358   -0.1432164460   -0.0000000025    0.0000000000    0.0000000000
   65.0300388466   -0.0159370113    0.0000000000   -0.1505737258   -0.1460226346   -0.1253056686   -0.0000000142    0.0000000000    0.0000000000
   65.5930694859   -0.0144022200    0.0000000000   -0.1571884045    0.0000000000   -0.1274071434   -0.0000000056    0.0000000000    0.0000000000
   66.1561001253   -0.0150683004    0.1151784804   -0.1521750274   -0.1459514337   -0.1254956469   -0.0000000235    0.0000000000    0.0000000000
   66.7191307646   -0.0009723529    0.1177592299    0.0000000000   -0.1325512581   -0.1196608603   -0.0000000215    0.0000000000    0.0000000000
   67.2821614040   -0.0032109411    0.1237709544   -0.1429549112   -0.1595550430    0.0000000000   -0.0000000017    0.0000000000    0.0000000000
   67.8451920434   -0.0055920208    0.0962101587   -0.1382497216   -0.1594861759    0.0000000000   -0.0000000241    0.0000000000    0.0000000000
   68.4082226827   -0.0022669125    0.0974335557   -0.1257673295   -0.1588392952   -0.1206198244   -0.0000000316    0.0000000000    0.0000000000
   68.9712533221   -0.0019811632    0.1132743711   -0.1451555231   -0.1435944969    0.0000000000   -0.0000000256    0.0000000000    0.0000000000
   69.5342839615   -0.0145699740    0.1214348339   -0.1446807760   -0.1342588958   -0.1346512368   -0.0000000035    0.0000000000    0.0000000000
   70.0973146008   -0.0118660407    0.1083901732    0.0000000000   -0.1506212390   -0.1313800879   -0.0000000335    0.0000000000    0.0000000000
   70.6603452402   -0.0136181261    0.1163867380    0.0000000000   -0.1333648760   -0.1356589345   -0.0000000063    0.0000000000    0.0000000000
   71.2233758796   -0.0023914775    0.0930093988    0.0000000000   -0.1304838587   -0.1298806711    0.0000000052    0.0000000000    0.0000000000
   71.7864065189   -0.0104077672    0.1191763806   -0.1359295480   -0.1227057572   -0.1166517247   -0.0000000251    0.0000000000    0.0000000000
   72.3494371583   -0.0173872449    0.1087010131   -0.1615843721   -0.1393379099    0.0000000000   -0.0000000374    0.0000000000    0.0000000000
   72.9124677976   -0.0058082442    0.1266084175   -0.1337020006   -0.1407490158   -0.1258195838   -0.0000000104    0.0000000000    0.0000000000
   73.4754984370   -0.0031520873    0.1101897162    0.0000000000   -0.1439694584   -0.1467625417    0.0000000063    0.0000000000    0.0000000000
   74.0385290764    0.0056979938    0.1156860518    0.0000000000   -0.1644583289    0.0000000000   -0.0000000095    0.0000000000    0.0000000000
   74.6015597157   -0.0040482563    0.1064558202   -0.1455876799   -0.1668377373    0.0000000000    0.0000000007    0.0000000000    0.0000000000
   75.1645903551   -0.0082892703    0.1052706718   -0.1441630048   -0.1327217242    0.0000000000    0.0000000042    0.0000000000    0.0000000000
   75.7276209945   -0.0118705580    0.1049914030   -0.1409955135   -0.1328141828   -0.1261174129   -0.0000000076    0.0000000000    0.0000000000
   76.2906516338   -0.0172690788    0.0874469945   -0.1457207218   -0.1314289696   -0.1262053488   -0.0000000084    0.0000000000    0.0000000000
   76.8536822732    0.0024746718    0.1241388928    0.0000000000   -0.1250860531   -0.1294183945    0.0000000032    0.0000000000    0.0000000000
   77.4167129126   -0.0164344385    0.1215984707   -0.1430827941   -0.1257572893   -0.1235945409    0.0000000139    0.0000000000    0.0000000000
   77.9797435519   -0.0032751572    0.1264030769   -0.1328455993    0.0000000000   -0.1051177886    0.0000000076    0.0000000000    0.0000000000
   78.5427741913   -0.0055346573    0.1182678163    0.0000000000   -0.1351354875   -0.1265892793   -0.0000000003    0.0000000000    0.0000000000
   79.1058048307   -0.0086675787    0.1390448606    0.0000000000   -0.1481628507   -0.1222564013    0.0000000152    0.0000000000    0.0000000000
   79.6688354700   -0.0133551642    0.1321695739   -0.1328151598   -0.1546470806   -0.1174084624   -0.0000000069    0.0000000000    0.0000000000
   80.2318661094   -0.0047515069    0.1177938005    0.0000000000   -0.1399576443   -0.1196789653    0.0000000121    0.0000000000    0.0000000000
   80.7948967487    0.0035369886    0.1200261162    0.0000000000   -0.1448273353   -0.1224961885    0.0000000134    0.0000000000    0.0000000000
   81.3579273881   -0.0133412739    0.1372942526   -0.1449631848   -0.1444566206   -0.1267571642    0.0000000322    0.0000000000    0.0000000000
   81.9209580275   -0.0033640895    0.1358380119   -0.1555178193   -0.1492262284   -0.1229337065    0.0000000197    0.0000000000    0.0000000000
   82.4839886668    0.0015064599    0.1203960117   -0.1549059549    0.0000000000    0.0000000000    0.0000000204    0.0000000000    0.0000000000
   83.0470193062    0.0005654254    0.1273754568   -0.1296184656   -0.1341648110   -0.1165042853    0.0000000151    0.0000000000    0.0000000000
   83.6100499456   -0.0066758412    0.1127803339   -0.1299034720   -0.1298132385   -0.1251124717    0.0000000218    0.0000000000    0.0000000000
   84.1730805849   -0.0090549741    0.1130378972    0.0000000000   -0.1581127529   -0.1241715513   -0.0000000061    0.0000000000    0.0000000000
   84.7361112243   -0.0051983489    0.1277391217    0.0000000000   -0.1536698492   -0.1375741108    0.0000000261    0.0000000000    0.0000000000
   85.2991418637   -0.0034399099    0.1291985928   -0.1212592218   -0.1366555200   -0.1206387042    0.0000000149    0.0000000000    0.0000000000
   85.8621725030   -0.0052411441    0.1286685446   -0.1364357428   -0.1358698753   -0.1189888093    0.0000000259    0.0000000000    0.0000000000
   86.4252031424   -0.0519846195    0.1268408557   -0.1349850121   -0.1327186479   -0.1141261290    0.0000000000    0.0000000000    0.0000000000
   86.9882337817   -0.0128905909    0.1330663587   -0.1333097839   -0.1264219925   -0.1079990116    0.0000000000    0.0000000000    0.0000000000
   87.5512644211    0.0025491827    0.1180271124    0.0000000000   -0.1191503141   -0.1287072998    0.0000000000    0.0000000000    0.0000000000
   88.1142950605   -0.0885682057    0.1473944358   -0.1245021373   -0.1370787764   -0.1065086240    0.0000000000    0.0000000000    0.0000000000
   88.6773256998   -0.1170607135    0.1420647031   -0.1322569338   -0.1281647149    0.0000000000    0.0000000000    0.0000000000    0.0000000000
   89.2403563392   -0.0911973774    0.1457201324   -0.1250936770   -0.1251308011   -0.1104544167    0.0000000000    0.0000000000    0.0000000000
   89.8033869786   -0.1148380441    0.1292448243   -0.1307173849   -0.1213269261   -0.1068603733    0.0000000000    0.0000000000    0.0000000000
   90.3664176179   -0.0141522104    0.1373048260   -0.1244717144   -0.1233677130   -0.0979749515    0.0000000000    0.0000000000    0.0000000000
   90.9294482573   -0.0074587502    0.1513287897   -0.1188912210   -0.1324184531   -0.1042871845    0.0000000000    0.0000000000    0.0000000000
   91.4924788967   -0.0479798692    0.1462608710   -0.1295490331   -0.1207922464   -0.1172195816    0.0000000000    0.0000000000    0.0000000000
   92.0555095360   -0.0770926418    0.1526875451   -0.1246482064    0.0000000000   -0.1084136587    0.0000000000    0.0000000000    0.0000000000
   92.6185401754   -0.0528442812    0.1500443918   -0.1336643241    0.0000000000   -0.1090334042    0.0000000000    0.0000000000    0.0000000000
   93.1815708148   -0.0690521622    0.1604290494   -0.1282332059   -0.1038130628   -0.1136447957    0.0000000000    0.0000000000    0.0000000000
   93.7446014541   -0.0474058175    0.1444525447   -0.1257841233   -0.1042624905   -0.1070463898    0.0000000000    0.0000000000    0.0000000000
   94.3076320935   -0.0524940795    0.1609627857   -0.1299970298   -0.1236820311   -0.0998756578    0.0000000000    0.0000000000    0.0000000000
   94.8706627328   -0.0792198148    0.1582691271   -0.1252701180   -0.1311278994   -0.0756396644    0.0000000000    0.0000000000    0.0000000000
   95.4336933722   -0.0803625995    0.1409113290   -0.1073882363   -0.1180613618   -0.1220520595    0.0000000000    0.0000000000    0.0000000000
   95.9967240116   -0.0615585548    0.1806296724   -0.1083737704   -0.1117300712   -0.0880993635    0.0000000000    0.0000000000    0.0000000000
   96.5597546509   -0.0199977605    0.1653655012   -0.0986121711   -0.1206278104   -0.0977376715    0.0000000000    0.0000000000    0.0000000000
   97.1227852903   -0.0154525573    0.1708675090   -0.1138908000   -0.1158288911   -0.0962709664    0.0000000000    0.0000000000    0.0000000000
   97.6858159297   -0.0072224977    0.1636948517   -0.1018631046   -0.1222991468   -0.1053190375    0.0000000000    0.0000000000    0.0000000000
   98.2488465690   -0.0363203780    0.1588090521   -0.1193778235   -0.1070593339   -0.1101075891    0.0000000000    0.0000000000    0.0000000000
   98.8118772084   -0.0646819465    0.1647458901   -0.1234596959   -0.0971045490   -0.1025047746    0.0000000000    0.0000000000    0.0000000000
   99.3749078478   -0.0214854549    0.1619852951   -0.1227973949   -0.0922609737   -0.1051084962    0.0000000000    0.0000000000    0.0000000000
   99.9379384871    0.0034963423    0.1644929765   -0.1288605371   -0.1000092873   -0.0931354632    0.0000000000    0.0000000000    0.0000000000
  100.5009691265   -0.0128434858    0.1654881678   -0.1157689576   -0.0915287033   -0.0959987046    0.0000000000    0.0000000000    0.0000000000
