# Ion number density
# The last    3 ion types are fixed
# Average over     744960 steps
# z (au)        total        A            Im1          Im2          Im3          N            C            Me           C1           C2           P         
166.576301548  0.004959526  0.000098125  0.000089425  0.000086497  0.000092863  0.001523961  0.001537791  0.001530864  0.000000000  0.000000000  0.000000000
167.464708490  0.004948763  0.000094093  0.000091871  0.000087106  0.000099789  0.001527255  0.001521517  0.001527132  0.000000000  0.000000000  0.000000000
168.353115432  0.004993389  0.000093788  0.000098440  0.000084805  0.000105490  0.001530229  0.001532538  0.001548099  0.000000000  0.000000000  0.000000000
169.241522373  0.005023349  0.000094647  0.000097085  0.000086442  0.000104336  0.001546782  0.001549910  0.001544146  0.000000000  0.000000000  0.000000000
170.129929315  0.005002885  0.000091731  0.000098774  0.000088844  0.000099344  0.001547963  0.001551598  0.001524631  0.000000000  0.000000000  0.000000000
171.018336256  0.004992360  0.000089414  0.000099439  0.000094792  0.000103948  0.001550396  0.001527634  0.001526736  0.000000000  0.000000000  0.000000000
171.906743198  0.004973809  0.000091275  0.000101716  0.000098532  0.000105709  0.001535331  0.001525136  0.001516111  0.000000000  0.000000000  0.000000000
172.795150139  0.004940942  0.000086454  0.000100844  0.000096728  0.000102578  0.001523545  0.001521805  0.001508989  0.000000000  0.000000000  0.000000000
173.683557081  0.004961899  0.000087982  0.000101727  0.000100287  0.000097868  0.001537913  0.001520698  0.001515423  0.000000000  0.000000000  0.000000000
174.571964023  0.004983309  0.000085765  0.000108170  0.000097942  0.000094878  0.001543325  0.001521268  0.001531961  0.000000000  0.000000000  0.000000000
175.460370964  0.005000162  0.000090218  0.000101190  0.000098591  0.000098556  0.001553241  0.001532828  0.001525539  0.000000000  0.000000000  0.000000000
176.348777906  0.005015299  0.000089843  0.000101484  0.000098888  0.000100769  0.001557258  0.001538843  0.001528213  0.000000000  0.000000000  0.000000000
177.237184847  0.005025823  0.000087561  0.000097156  0.000099956  0.000094630  0.001553471  0.001559336  0.001533714  0.000000000  0.000000000  0.000000000
178.125591789  0.005033638  0.000087247  0.000094763  0.000095459  0.000089237  0.001572057  0.001565050  0.001529825  0.000000000  0.000000000  0.000000000
179.013998731  0.005031646  0.000081137  0.000091427  0.000093710  0.000087118  0.001582486  0.001561182  0.001534587  0.000000000  0.000000000  0.000000000
179.902405672  0.005042734  0.000075064  0.000085554  0.000089822  0.000088636  0.001578782  0.001575157  0.001549718  0.000000000  0.000000000  0.000000000
180.790812614  0.005050417  0.000074043  0.000087367  0.000091432  0.000089043  0.001580937  0.001568305  0.001559290  0.000000000  0.000000000  0.000000000
181.679219555  0.005049481  0.000072667  0.000085219  0.000090902  0.000088340  0.001581055  0.001567908  0.001563391  0.000000000  0.000000000  0.000000000
182.567626497  0.005061422  0.000076008  0.000085938  0.000090241  0.000094203  0.001582417  0.001576020  0.001556595  0.000000000  0.000000000  0.000000000
183.456033439  0.005047244  0.000078271  0.000086488  0.000085900  0.000091510  0.001578883  0.001564931  0.001561260  0.000000000  0.000000000  0.000000000
184.344440380  0.005068572  0.000076961  0.000087281  0.000086011  0.000093012  0.001584465  0.001576130  0.001564711  0.000000000  0.000000000  0.000000000
185.232847322  0.005044023  0.000081582  0.000084815  0.000087308  0.000087903  0.001566061  0.001576485  0.001559868  0.000000000  0.000000000  0.000000000
186.121254263  0.005034522  0.000077048  0.000084631  0.000090225  0.000085268  0.001565284  0.001562440  0.001569625  0.000000000  0.000000000  0.000000000
187.009661205  0.005045730  0.000081295  0.000082443  0.000087381  0.000082898  0.001572266  0.001570431  0.001569016  0.000000000  0.000000000  0.000000000
187.898068147  0.005045383  0.000085278  0.000084092  0.000088578  0.000075257  0.001579587  0.001563623  0.001568969  0.000000000  0.000000000  0.000000000
188.786475088  0.005058130  0.000086682  0.000084086  0.000092028  0.000073699  0.001573786  0.001576325  0.001571525  0.000000000  0.000000000  0.000000000
189.674882030  0.005037018  0.000090467  0.000087935  0.000090725  0.000074281  0.001563323  0.001567037  0.001563251  0.000000000  0.000000000  0.000000000
190.563288971  0.005006310  0.000087261  0.000086164  0.000086582  0.000074904  0.001556889  0.001552944  0.001561565  0.000000000  0.000000000  0.000000000
191.451695913  0.005039846  0.000088106  0.000085393  0.000082624  0.000073545  0.001565509  0.001564666  0.001580003  0.000000000  0.000000000  0.000000000
192.340102854  0.005065507  0.000088428  0.000081105  0.000083415  0.000076821  0.001561708  0.001591004  0.001583025  0.000000000  0.000000000  0.000000000
193.228509796  0.005058015  0.000092807  0.000078096  0.000080236  0.000080782  0.001566250  0.001577834  0.001582010  0.000000000  0.000000000  0.000000000
194.116916738  0.005033689  0.000091365  0.000077840  0.000077286  0.000087088  0.001563782  0.001561081  0.001575246  0.000000000  0.000000000  0.000000000
195.005323679  0.005009439  0.000090332  0.000075989  0.000076239  0.000087511  0.001546734  0.001547153  0.001585481  0.000000000  0.000000000  0.000000000
195.893730621  0.005023261  0.000088313  0.000080012  0.000077255  0.000079762  0.001552125  0.001561771  0.001584024  0.000000000  0.000000000  0.000000000
196.782137562  0.005038557  0.000086419  0.000080486  0.000072276  0.000074741  0.001550585  0.001577184  0.001596866  0.000000000  0.000000000  0.000000000
197.670544504  0.005062419  0.000083460  0.000073504  0.000071454  0.000074303  0.001561447  0.001594342  0.001603909  0.000000000  0.000000000  0.000000000
198.558951446  0.005073494  0.000086721  0.000066044  0.000069185  0.000073395  0.001576635  0.001585816  0.001615697  0.000000000  0.000000000  0.000000000
199.447358387  0.005061347  0.000085906  0.000065727  0.000069853  0.000074886  0.001583745  0.001574061  0.001607169  0.000000000  0.000000000  0.000000000
200.335765329  0.005057613  0.000086477  0.000064616  0.000071604  0.000071725  0.001577533  0.001587962  0.001597696  0.000000000  0.000000000  0.000000000
201.224172270  0.005083702  0.000085737  0.000064706  0.000072868  0.000070559  0.001591897  0.001605903  0.001592034  0.000000000  0.000000000  0.000000000
202.112579212  0.005086630  0.000080982  0.000070914  0.000071086  0.000065615  0.001589439  0.001609429  0.001599165  0.000000000  0.000000000  0.000000000
203.000986154  0.005087315  0.000081071  0.000075968  0.000072494  0.000066202  0.001588630  0.001602203  0.001600748  0.000000000  0.000000000  0.000000000
203.889393095  0.005117106  0.000077923  0.000079472  0.000074966  0.000071880  0.001600786  0.001603496  0.001608584  0.000000000  0.000000000  0.000000000
204.777800037  0.005095792  0.000075981  0.000077396  0.000076533  0.000076425  0.001594402  0.001595456  0.001599600  0.000000000  0.000000000  0.000000000
205.666206978  0.005059843  0.000070874  0.000078560  0.000078556  0.000082368  0.001577549  0.001583555  0.001588380  0.000000000  0.000000000  0.000000000
206.554613920  0.005044872  0.000073977  0.000079300  0.000084970  0.000078712  0.001574900  0.001567104  0.001585908  0.000000000  0.000000000  0.000000000
207.443020862  0.005041015  0.000077834  0.000083239  0.000085907  0.000078115  0.001583024  0.001562479  0.001570415  0.000000000  0.000000000  0.000000000
208.331427803  0.005050712  0.000073110  0.000086813  0.000087313  0.000080338  0.001584577  0.001577347  0.001561214  0.000000000  0.000000000  0.000000000
209.219834745  0.005080749  0.000070711  0.000088072  0.000082704  0.000079098  0.001607555  0.001584102  0.001568508  0.000000000  0.000000000  0.000000000
210.108241686  0.005111227  0.000071725  0.000089193  0.000081218  0.000080476  0.001595360  0.001600230  0.001593025  0.000000000  0.000000000  0.000000000
210.996648628  0.005112122  0.000070789  0.000086247  0.000077910  0.000080716  0.001593367  0.001614627  0.001588466  0.000000000  0.000000000  0.000000000
211.885055569  0.005100890  0.000076562  0.000077432  0.000077426  0.000080124  0.001599913  0.001609217  0.001580216  0.000000000  0.000000000  0.000000000
212.773462511  0.005061486  0.000077271  0.000073635  0.000074425  0.000080315  0.001595488  0.001583562  0.001576789  0.000000000  0.000000000  0.000000000
213.661869453  0.005044196  0.000077965  0.000073919  0.000075585  0.000076694  0.001589107  0.001572910  0.001578016  0.000000000  0.000000000  0.000000000
214.550276394  0.005026048  0.000078146  0.000069265  0.000073515  0.000078237  0.001574255  0.001571727  0.001580903  0.000000000  0.000000000  0.000000000
215.438683336  0.005027815  0.000082314  0.000073721  0.000075905  0.000083961  0.001570241  0.001568322  0.001573352  0.000000000  0.000000000  0.000000000
216.327090277  0.005025150  0.000083125  0.000079513  0.000077986  0.000088922  0.001567989  0.001563717  0.001563898  0.000000000  0.000000000  0.000000000
217.215497219  0.005035359  0.000079906  0.000082071  0.000077562  0.000090746  0.001571213  0.001572309  0.001561553  0.000000000  0.000000000  0.000000000
218.103904161  0.005051208  0.000080565  0.000086638  0.000081634  0.000093936  0.001579102  0.001561498  0.001567834  0.000000000  0.000000000  0.000000000
218.992311102  0.005027664  0.000080461  0.000089703  0.000084671  0.000091593  0.001570551  0.001551589  0.001559095  0.000000000  0.000000000  0.000000000
219.880718044  0.005041093  0.000076965  0.000091765  0.000085020  0.000091591  0.001570047  0.001572594  0.001553111  0.000000000  0.000000000  0.000000000
220.769124985  0.005004060  0.000080373  0.000093424  0.000085499  0.000097734  0.001557144  0.001556842  0.001533044  0.000000000  0.000000000  0.000000000
221.657531927  0.005027518  0.000079859  0.000094069  0.000085869  0.000103543  0.001566123  0.001558084  0.001539971  0.000000000  0.000000000  0.000000000
222.545938869  0.005001422  0.000080518  0.000090476  0.000090064  0.000103312  0.001553462  0.001551745  0.001531846  0.000000000  0.000000000  0.000000000
223.434345810  0.004993637  0.000082068  0.000090480  0.000092502  0.000101181  0.001557747  0.001534795  0.001534864  0.000000000  0.000000000  0.000000000
224.322752752  0.005011412  0.000084545  0.000092109  0.000097580  0.000098526  0.001562942  0.001546069  0.001529642  0.000000000  0.000000000  0.000000000
225.211159693  0.005008368  0.000087539  0.000099574  0.000103964  0.000092386  0.001558665  0.001545504  0.001520737  0.000000000  0.000000000  0.000000000
226.099566635  0.004993773  0.000088324  0.000096941  0.000105770  0.000093090  0.001555026  0.001543028  0.001511592  0.000000000  0.000000000  0.000000000
226.987973577  0.005002815  0.000088120  0.000103689  0.000106021  0.000093873  0.001554438  0.001539768  0.001516907  0.000000000  0.000000000  0.000000000
227.876380518  0.004983640  0.000082375  0.000104343  0.000111564  0.000093701  0.001551892  0.001526465  0.001513299  0.000000000  0.000000000  0.000000000
228.764787460  0.004962009  0.000086203  0.000111393  0.000104587  0.000095613  0.001532282  0.001520821  0.001511109  0.000000000  0.000000000  0.000000000
229.653194401  0.004948343  0.000089924  0.000109750  0.000103354  0.000107341  0.001524888  0.001508053  0.001505033  0.000000000  0.000000000  0.000000000
230.541601343  0.004931596  0.000092861  0.000108237  0.000105663  0.000110962  0.001513938  0.001501786  0.001498149  0.000000000  0.000000000  0.000000000
231.430008285  0.004958892  0.000100906  0.000108006  0.000110621  0.000114235  0.001514899  0.001516766  0.001493460  0.000000000  0.000000000  0.000000000
232.318415226  0.004935916  0.000101334  0.000108927  0.000104695  0.000110837  0.001506810  0.001508700  0.001494612  0.000000000  0.000000000  0.000000000
233.206822168  0.004924538  0.000109566  0.000109283  0.000105636  0.000107822  0.001487661  0.001503461  0.001501109  0.000000000  0.000000000  0.000000000
234.095229109  0.004926414  0.000118473  0.000112947  0.000101133  0.000107634  0.001489933  0.001498118  0.001498177  0.000000000  0.000000000  0.000000000
234.983636051  0.004923820  0.000122958  0.000111384  0.000100723  0.000107505  0.001492685  0.001484847  0.001503719  0.000000000  0.000000000  0.000000000
235.872042992  0.004895264  0.000122135  0.000103427  0.000103673  0.000100098  0.001481284  0.001476417  0.001508230  0.000000000  0.000000000  0.000000000
236.760449934  0.004871943  0.000117234  0.000096607  0.000103667  0.000095462  0.001463821  0.001483075  0.001512075  0.000000000  0.000000000  0.000000000
237.648856876  0.004868195  0.000114433  0.000093578  0.000103494  0.000092931  0.001463335  0.001486098  0.001514326  0.000000000  0.000000000  0.000000000
238.537263817  0.004889992  0.000118031  0.000093423  0.000097992  0.000091691  0.001468988  0.001495109  0.001524758  0.000000000  0.000000000  0.000000000
239.425670759  0.004939453  0.000123138  0.000092178  0.000096579  0.000091169  0.001499216  0.001504169  0.001533004  0.000000000  0.000000000  0.000000000
240.314077700  0.004942228  0.000117880  0.000087948  0.000093449  0.000094089  0.001493159  0.001513917  0.001541787  0.000000000  0.000000000  0.000000000
241.202484642  0.004959126  0.000104136  0.000088903  0.000096078  0.000093279  0.001493872  0.001530948  0.001551910  0.000000000  0.000000000  0.000000000
242.090891584  0.004980252  0.000105272  0.000090566  0.000095686  0.000096859  0.001519493  0.001532261  0.001540116  0.000000000  0.000000000  0.000000000
242.979298525  0.004962452  0.000108374  0.000088196  0.000096120  0.000096045  0.001521940  0.001522553  0.001529224  0.000000000  0.000000000  0.000000000
243.867705467  0.004905756  0.000107296  0.000093437  0.000096444  0.000098024  0.001503441  0.001505704  0.001501410  0.000000000  0.000000000  0.000000000
244.756112408  0.004907010  0.000107853  0.000096548  0.000098483  0.000100286  0.001502874  0.001505396  0.001495569  0.000000000  0.000000000  0.000000000
245.644519350  0.004947885  0.000097748  0.000103486  0.000101777  0.000104963  0.001511502  0.001507244  0.001521164  0.000000000  0.000000000  0.000000000
246.532926292  0.004959300  0.000092993  0.000108472  0.000103668  0.000101982  0.001512733  0.001519384  0.001520068  0.000000000  0.000000000  0.000000000
247.421333233  0.004975423  0.000093540  0.000109587  0.000104970  0.000104345  0.001515429  0.001528605  0.001518947  0.000000000  0.000000000  0.000000000
248.309740175  0.004975567  0.000097899  0.000108480  0.000105973  0.000105649  0.001516859  0.001524420  0.001516287  0.000000000  0.000000000  0.000000000
249.198147116  0.004962245  0.000099701  0.000112011  0.000110435  0.000105676  0.001517581  0.001517376  0.001499465  0.000000000  0.000000000  0.000000000
250.086554058  0.004907647  0.000098750  0.000115198  0.000108961  0.000109334  0.001501768  0.001490424  0.001483213  0.000000000  0.000000000  0.000000000
250.974961000  0.004890588  0.000103636  0.000114243  0.000113689  0.000107647  0.001501968  0.001480728  0.001468678  0.000000000  0.000000000  0.000000000
251.863367941  0.004871170  0.000108941  0.000116649  0.000120328  0.000109666  0.001486106  0.001465051  0.001464430  0.000000000  0.000000000  0.000000000
252.751774883  0.004870105  0.000111269  0.000115716  0.000117693  0.000112489  0.001478621  0.001467937  0.001466380  0.000000000  0.000000000  0.000000000
253.640181824  0.004870864  0.000116224  0.000119558  0.000117446  0.000121174  0.001464343  0.001469797  0.001462322  0.000000000  0.000000000  0.000000000
254.528588766  0.004865531  0.000120948  0.000120287  0.000113658  0.000125849  0.001458640  0.001468476  0.001457672  0.000000000  0.000000000  0.000000000
255.416995707  0.004848097  0.000126711  0.000120393  0.000114713  0.000122101  0.001453646  0.001451295  0.001459238  0.000000000  0.000000000  0.000000000
256.305402649  0.004812574  0.000126948  0.000121377  0.000116683  0.000125473  0.001443685  0.001431893  0.001446515  0.000000000  0.000000000  0.000000000
257.193809591  0.004819984  0.000123794  0.000120120  0.000123425  0.000129439  0.001444138  0.001442232  0.001436836  0.000000000  0.000000000  0.000000000
258.082216532  0.004820431  0.000118860  0.000119974  0.000124108  0.000131126  0.001451361  0.001454500  0.001420503  0.000000000  0.000000000  0.000000000
258.970623474  0.004841566  0.000117762  0.000125147  0.000125532  0.000131866  0.001469062  0.001444362  0.001427835  0.000000000  0.000000000  0.000000000
259.859030415  0.004847038  0.000118500  0.000125100  0.000126565  0.000128787  0.001455778  0.001442030  0.001450278  0.000000000  0.000000000  0.000000000
260.747437357  0.004854978  0.000116291  0.000125734  0.000121149  0.000124230  0.001452874  0.001452533  0.001462167  0.000000000  0.000000000  0.000000000
261.635844299  0.004823649  0.000107593  0.000125897  0.000119990  0.000119890  0.001442545  0.001454558  0.001453176  0.000000000  0.000000000  0.000000000
262.524251240  0.004833684  0.000117780  0.000122301  0.000121711  0.000118388  0.001443166  0.001450307  0.001460031  0.000000000  0.000000000  0.000000000
263.412658182  0.004844808  0.000117435  0.000122418  0.000123432  0.000118931  0.001460579  0.001453861  0.001448153  0.000000000  0.000000000  0.000000000
264.301065123  0.004856458  0.000119141  0.000122590  0.000124949  0.000121127  0.001469537  0.001449635  0.001449479  0.000000000  0.000000000  0.000000000
265.189472065  0.004845898  0.000121048  0.000125842  0.000118484  0.000121372  0.001460136  0.001447623  0.001451394  0.000000000  0.000000000  0.000000000
266.077879007  0.004831000  0.000126574  0.000118467  0.000115933  0.000116479  0.001452800  0.001456088  0.001444659  0.000000000  0.000000000  0.000000000
266.966285948  0.004840464  0.000127165  0.000115316  0.000113672  0.000114027  0.001450831  0.001463238  0.001456214  0.000000000  0.000000000  0.000000000
267.854692890  0.004870942  0.000124393  0.000110716  0.000116046  0.000112904  0.001471221  0.001472449  0.001463213  0.000000000  0.000000000  0.000000000
268.743099831  0.004880909  0.000121033  0.000109809  0.000119244  0.000111001  0.001469489  0.001471635  0.001478697  0.000000000  0.000000000  0.000000000
269.631506773  0.004886913  0.000115694  0.000111458  0.000120409  0.000110208  0.001465415  0.001475479  0.001488249  0.000000000  0.000000000  0.000000000
270.519913715  0.004877504  0.000111818  0.000116625  0.000118590  0.000116695  0.001455943  0.001475453  0.001482379  0.000000000  0.000000000  0.000000000
271.408320656  0.004882854  0.000111330  0.000114991  0.000117092  0.000115838  0.001458735  0.001483852  0.001481016  0.000000000  0.000000000  0.000000000
272.296727598  0.004865058  0.000114493  0.000116823  0.000117015  0.000112594  0.001459991  0.001464012  0.001480129  0.000000000  0.000000000  0.000000000
273.185134539  0.004838700  0.000118107  0.000114764  0.000119460  0.000113891  0.001460442  0.001453332  0.001458704  0.000000000  0.000000000  0.000000000
274.073541481  0.004791701  0.000128510  0.000115547  0.000120517  0.000117835  0.001439363  0.001435261  0.001434668  0.000000000  0.000000000  0.000000000
274.961948422  0.004787856  0.000135041  0.000122124  0.000125258  0.000124764  0.001413876  0.001432528  0.001434264  0.000000000  0.000000000  0.000000000
275.850355364  0.004797468  0.000139390  0.000127125  0.000125515  0.000129535  0.001418370  0.001425519  0.001432013  0.000000000  0.000000000  0.000000000
276.738762306  0.004798600  0.000139444  0.000131291  0.000127019  0.000131270  0.001417119  0.001419406  0.001433051  0.000000000  0.000000000  0.000000000
277.627169247  0.004791540  0.000142881  0.000138433  0.000130348  0.000131775  0.001409759  0.001415592  0.001422752  0.000000000  0.000000000  0.000000000
278.515576189  0.004771110  0.000142044  0.000141147  0.000135852  0.000135018  0.001395705  0.001408091  0.001413253  0.000000000  0.000000000  0.000000000
279.403983130  0.004728062  0.000144301  0.000139185  0.000141818  0.000135009  0.001381036  0.001392702  0.001394011  0.000000000  0.000000000  0.000000000
280.292390072  0.004704398  0.000147651  0.000146166  0.000143041  0.000136529  0.001375188  0.001370105  0.001385717  0.000000000  0.000000000  0.000000000
281.180797014  0.004683409  0.000143212  0.000141881  0.000146317  0.000136016  0.001365618  0.001360544  0.001389821  0.000000000  0.000000000  0.000000000
282.069203955  0.004677245  0.000138378  0.000136561  0.000147740  0.000138631  0.001376330  0.001357236  0.001382369  0.000000000  0.000000000  0.000000000
282.957610897  0.004716081  0.000144260  0.000137032  0.000151050  0.000138255  0.001381908  0.001376732  0.001386845  0.000000000  0.000000000  0.000000000
283.846017838  0.004757924  0.000148839  0.000135634  0.000149352  0.000144964  0.001390567  0.001404637  0.001383932  0.000000000  0.000000000  0.000000000
284.734424780  0.004759182  0.000145580  0.000141266  0.000147586  0.000146259  0.001390254  0.001406299  0.001381939  0.000000000  0.000000000  0.000000000
285.622831722  0.004727350  0.000144780  0.000144258  0.000143019  0.000145472  0.001386776  0.001383706  0.001379339  0.000000000  0.000000000  0.000000000
286.511238663  0.004733219  0.000146342  0.000146861  0.000142459  0.000141345  0.001380838  0.001385774  0.001389600  0.000000000  0.000000000  0.000000000
287.399645605  0.004751879  0.000144544  0.000153283  0.000141207  0.000134973  0.001385067  0.001386440  0.001406365  0.000000000  0.000000000  0.000000000
288.288052546  0.004738511  0.000143265  0.000147434  0.000140349  0.000136745  0.001392250  0.001382947  0.001395523  0.000000000  0.000000000  0.000000000
289.176459488  0.004742162  0.000142502  0.000149137  0.000144691  0.000128263  0.001387535  0.001396421  0.001393613  0.000000000  0.000000000  0.000000000
290.064866430  0.004750452  0.000133292  0.000143490  0.000140451  0.000127810  0.001406935  0.001403089  0.001395385  0.000000000  0.000000000  0.000000000
290.953273371  0.004750608  0.000133961  0.000138139  0.000132999  0.000136012  0.001417911  0.001391142  0.001400443  0.000000000  0.000000000  0.000000000
291.841680313  0.004783738  0.000133539  0.000141986  0.000129883  0.000132569  0.001424235  0.001410914  0.001410612  0.000000000  0.000000000  0.000000000
292.730087254  0.004803199  0.000132028  0.000136593  0.000131684  0.000130797  0.001424824  0.001431721  0.001415552  0.000000000  0.000000000  0.000000000
293.618494196  0.004815230  0.000130048  0.000125635  0.000127556  0.000130506  0.001440176  0.001429347  0.001431963  0.000000000  0.000000000  0.000000000
294.506901137  0.004830073  0.000126166  0.000121328  0.000123387  0.000133824  0.001423806  0.001457281  0.001444282  0.000000000  0.000000000  0.000000000
295.395308079  0.004843751  0.000112519  0.000119707  0.000119346  0.000124035  0.001453436  0.001464794  0.001449916  0.000000000  0.000000000  0.000000000
296.283715021  0.004845454  0.000107951  0.000107317  0.000117721  0.000126390  0.001465860  0.001462001  0.001458214  0.000000000  0.000000000  0.000000000
297.172121962  0.004835175  0.000109482  0.000105395  0.000117419  0.000132024  0.001462800  0.001454072  0.001453982  0.000000000  0.000000000  0.000000000
298.060528904  0.004855081  0.000112798  0.000110914  0.000116151  0.000128987  0.001478385  0.001458284  0.001449563  0.000000000  0.000000000  0.000000000
298.948935845  0.004849753  0.000115503  0.000113745  0.000114726  0.000124583  0.001468795  0.001459018  0.001453383  0.000000000  0.000000000  0.000000000
299.837342787  0.004846374  0.000119901  0.000119222  0.000116418  0.000122737  0.001455270  0.001465915  0.001446911  0.000000000  0.000000000  0.000000000
300.725749729  0.004821004  0.000119080  0.000126371  0.000114766  0.000121963  0.001437829  0.001446878  0.001454116  0.000000000  0.000000000  0.000000000
301.614156670  0.004822155  0.000124985  0.000125015  0.000109998  0.000124088  0.001439326  0.001433904  0.001464839  0.000000000  0.000000000  0.000000000
302.502563612  0.004824944  0.000125825  0.000126189  0.000108477  0.000126644  0.001438676  0.001438529  0.001460602  0.000000000  0.000000000  0.000000000
303.390970553  0.004832083  0.000124219  0.000120913  0.000110758  0.000125680  0.001442337  0.001445402  0.001462772  0.000000000  0.000000000  0.000000000
304.279377495  0.004827979  0.000122404  0.000121858  0.000112082  0.000122289  0.001445777  0.001455356  0.001448215  0.000000000  0.000000000  0.000000000
305.167784437  0.004835792  0.000125772  0.000116000  0.000121420  0.000129536  0.001450434  0.001456764  0.001435866  0.000000000  0.000000000  0.000000000
306.056191378  0.004810520  0.000127055  0.000117598  0.000118985  0.000130176  0.001433499  0.001450825  0.001432383  0.000000000  0.000000000  0.000000000
306.944598320  0.004785272  0.000126754  0.000115269  0.000116044  0.000135496  0.001430995  0.001427769  0.001432945  0.000000000  0.000000000  0.000000000
307.833005261  0.004790857  0.000135976  0.000121803  0.000120051  0.000138789  0.001420653  0.001423246  0.001430340  0.000000000  0.000000000  0.000000000
308.721412203  0.004764928  0.000135301  0.000125363  0.000125207  0.000140033  0.001407530  0.001412110  0.001419384  0.000000000  0.000000000  0.000000000
309.609819145  0.004758075  0.000135533  0.000130723  0.000130244  0.000142467  0.001400587  0.001403196  0.001415324  0.000000000  0.000000000  0.000000000
310.498226086  0.004750516  0.000138705  0.000140475  0.000135100  0.000136399  0.001409616  0.001386990  0.001403232  0.000000000  0.000000000  0.000000000
311.386633028  0.004762939  0.000135581  0.000142893  0.000142074  0.000131727  0.001401662  0.001404985  0.001404016  0.000000000  0.000000000  0.000000000
312.275039969  0.004770902  0.000138450  0.000141012  0.000150757  0.000128696  0.001398276  0.001415192  0.001398519  0.000000000  0.000000000  0.000000000
313.163446911  0.004788868  0.000136970  0.000145810  0.000151830  0.000129274  0.001408167  0.001407275  0.001409542  0.000000000  0.000000000  0.000000000
314.051853852  0.004787722  0.000134869  0.000143675  0.000151980  0.000129705  0.001415803  0.001405117  0.001406573  0.000000000  0.000000000  0.000000000
314.940260794  0.004767419  0.000136073  0.000140837  0.000151104  0.000131646  0.001409370  0.001400754  0.001397635  0.000000000  0.000000000  0.000000000
315.828667736  0.004753988  0.000136516  0.000145352  0.000146703  0.000125881  0.001402095  0.001401525  0.001395916  0.000000000  0.000000000  0.000000000
316.717074677  0.004764484  0.000138352  0.000146306  0.000145121  0.000127041  0.001403303  0.001413302  0.001391058  0.000000000  0.000000000  0.000000000
317.605481619  0.004761905  0.000144773  0.000140130  0.000144538  0.000131156  0.001404039  0.001390324  0.001406945  0.000000000  0.000000000  0.000000000
318.493888560  0.004767843  0.000145378  0.000134994  0.000144411  0.000135220  0.001403708  0.001398189  0.001405942  0.000000000  0.000000000  0.000000000
319.382295502  0.004776243  0.000136752  0.000137969  0.000141266  0.000136749  0.001403929  0.001412938  0.001406639  0.000000000  0.000000000  0.000000000
320.270702444  0.004748844  0.000136485  0.000136569  0.000139377  0.000134454  0.001399849  0.001401061  0.001401049  0.000000000  0.000000000  0.000000000
321.159109385  0.004738394  0.000136841  0.000134243  0.000140017  0.000131525  0.001393983  0.001405674  0.001396110  0.000000000  0.000000000  0.000000000
322.047516327  0.004759424  0.000136869  0.000140476  0.000143436  0.000131933  0.001402352  0.001402321  0.001402037  0.000000000  0.000000000  0.000000000
322.935923268  0.004776589  0.000136614  0.000139468  0.000141106  0.000135363  0.001414612  0.001399652  0.001409775  0.000000000  0.000000000  0.000000000
323.824330210  0.004775208  0.000129899  0.000141080  0.000139609  0.000135807  0.001414819  0.001405095  0.001408900  0.000000000  0.000000000  0.000000000
324.712737152  0.004793360  0.000137328  0.000140998  0.000137570  0.000137831  0.001431706  0.001410551  0.001397377  0.000000000  0.000000000  0.000000000
325.601144093  0.004794678  0.000132954  0.000137344  0.000141598  0.000135420  0.001434385  0.001416029  0.001396948  0.000000000  0.000000000  0.000000000
326.489551035  0.004780202  0.000125735  0.000136804  0.000136214  0.000134128  0.001418318  0.001423916  0.001405087  0.000000000  0.000000000  0.000000000
327.377957976  0.004778940  0.000120304  0.000134609  0.000131693  0.000130919  0.001415371  0.001421928  0.001424114  0.000000000  0.000000000  0.000000000
328.266364918  0.004771049  0.000121198  0.000131802  0.000128669  0.000129621  0.001411039  0.001420296  0.001428425  0.000000000  0.000000000  0.000000000
329.154771860  0.004781293  0.000123843  0.000128356  0.000127245  0.000130892  0.001414944  0.001428624  0.001427388  0.000000000  0.000000000  0.000000000
330.043178801  0.004829590  0.000127701  0.000128089  0.000128827  0.000135868  0.001431758  0.001440181  0.001437167  0.000000000  0.000000000  0.000000000
330.931585743  0.004839539  0.000135973  0.000128039  0.000124169  0.000134339  0.001444499  0.001435999  0.001436522  0.000000000  0.000000000  0.000000000
331.819992684  0.004840206  0.000144439  0.000129500  0.000120402  0.000129107  0.001449535  0.001426819  0.001440404  0.000000000  0.000000000  0.000000000
332.708399626  0.004790082  0.000132123  0.000126275  0.000120167  0.000124973  0.001434697  0.001424542  0.001427304  0.000000000  0.000000000  0.000000000
333.596806567  0.004740935  0.000125366  0.000120531  0.000115496  0.000122458  0.001426197  0.001410873  0.001420015  0.000000000  0.000000000  0.000000000
334.485213509  0.004761912  0.000124254  0.000121448  0.000117763  0.000118300  0.001416027  0.001419592  0.001444527  0.000000000  0.000000000  0.000000000
335.373620451  0.004781190  0.000119194  0.000112767  0.000115232  0.000123362  0.001405593  0.001437274  0.001467767  0.000000000  0.000000000  0.000000000
336.262027392  0.004850657  0.000131752  0.000106396  0.000111474  0.000114729  0.001419325  0.001471791  0.001495190  0.000000000  0.000000000  0.000000000
337.150434334  0.004978451  0.000136963  0.000102536  0.000113664  0.000106369  0.001461261  0.001524007  0.001533651  0.000000000  0.000000000  0.000000000
